project_geographic_district,project_building_identifier,project_school_name,project_type,project_description,project_phase_name,project_status_name,project_phase_actual_start_date,project_phase_planned_end_date,project_phase_actual_end_date,project_budget_amount,final_estimate_of_actual_costs_through_end_of_phase_amount,total_phase_actual_spending_amount,dsf_number_s,failure
11,X722,X721 SPED - BRONX,SCA CIP,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,"CM, F&E",In-Progress,07/13/2016,01/03/2018,,377344,450258.0,448134.0,"DSF: 0000797329, 0000798330",False
11,X839,BRONX HS FOR THE VISUAL ARTS,SCA CIP,COMPLETION OF PHASE II MERCY COLLEGE,Scope,Complete,07/25/2014,10/24/2014,12/08/2014,26760,13098.0,13098.0,DSF: 0000799486,False
11,X839,BRONX HS FOR THE VISUAL ARTS,SCA CIP,COMPLETION OF PHASE II MERCY COLLEGE,Design,Complete,12/17/2014,06/22/2015,10/16/2015,98120,52527.0,41052.0,DSF: 0000799486,False
11,X839,BRONX HS FOR THE VISUAL ARTS,SCA CIP,COMPLETION OF PHASE II MERCY COLLEGE,Construction,In-Progress,09/18/2017,09/17/2018,,1039180,917049.0,6167.0,DSF: 0000799486,False
11,X839,BRONX HS FOR THE VISUAL ARTS,SCA CIP,COMPLETION OF PHASE II MERCY COLLEGE,"CM, F&E",In-Progress,09/18/2017,09/17/2018,,285334,98138.0,53645.0,DSF: 0000799486,False
11,XAAF,X000 - BRONX,SCA Furniture & Equi,FY16 RESO A TECHNOLOGY,F&E,PNS,PNS,PNS,PNS,35000,35000.0,34808.0,DSF: 0000843725,False
11,XADJ,X000 - BRONX,SCA Furniture & Equi,FY16 RESO A TECHNOLOGY,F&E,In-Progress,01/09/2017,F&E,,55000,55000.0,54136.0,DSF: 0000843721,False
11,XADO,X000 - BRONX,SCA Furniture & Equi,FY16 RESO A TECHNOLOGY,F&E,PNS,PNS,PNS,PNS,55150,55150.0,54999.0,DSF: 0000843723,False
11,XADY,X000 - BRONX,SCA Furniture & Equi,FY16 RESO A TECHNOLOGY,F&E,In-Progress,12/20/2016,F&E,,65000,65000.0,56126.0,DSF: 0000843722,False
11,XAEE,X000 - BRONX,SCA Furniture & Equi,FY16 RESO A TECHNOLOGY,F&E,PNS,PNS,PNS,PNS,35000,35000.0,0.0,DSF: 0000843720,False
12,X006,P.S. 6 - BRONX,SCA CIP RESOA,RESO A NEW GYM BUILDING,Scope,PNS,PNS,PNS,PNS,0,43389.0,1926.0,DSF: 0000844754,False
12,X006,P.S. 6 - BRONX,SCA CIP RESOA,RESO A NEW GYM BUILDING,Design,PNS,PNS,PNS,PNS,3000,7706.0,7706.0,DSF: 0000844754,True
12,X006,P.S. 6 - BRONX,SCA CIP RESOA,RESO A NEW GYM BUILDING,Construction,PNS,PNS,PNS,PNS,44000,44000.0,0.0,DSF: 0000844754,False
12,X006,P.S. 6 - BRONX,SCA CIP RESOA,RESO A NEW GYM BUILDING,"CM, F&E",PNS,PNS,PNS,PNS,3000,3000.0,0.0,DSF: 0000844754,False
12,X006,P.S. 6 - BRONX,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/07/2017,07/07/2017,09/13/2017,40000,39695.0,39695.0,DSF: 0000844647,False
12,X006,P.S. 6 - BRONX,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/07/2017,07/07/2017,09/13/2017,60000,59550.0,59550.0,DSF: 0000845397,False
12,X006,P.S. 6 - BRONX,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,In-Progress,11/13/2017,DOEL,,DOEL,500.0,0.0,DSF:,True
12,X044,P.S. 44 - BRONX,SCA CIP,EXTERIOR MASONRY/PARAPETS/ROOFS,Scope,Complete,07/10/2014,11/25/2014,02/06/2015,136725,163630.0,163630.0,"DSF: 0000794304, 0000817479, 0000822073",False
12,X044,P.S. 44 - BRONX,SCA CIP,EXTERIOR MASONRY/PARAPETS/ROOFS,Design,Complete,05/12/2015,10/13/2015,10/18/2016,546901,390303.0,318471.0,"DSF: 0000794304, 0000817479, 0000822073",False
12,X044,P.S. 44 - BRONX,SCA CIP,EXTERIOR MASONRY/PARAPETS/ROOFS,Construction,In-Progress,07/20/2017,01/10/2019,,10254374,9309496.0,1079054.0,"DSF: 0000794304, 0000817479, 0000822073",False
12,X044,P.S. 44 - BRONX,SCA CIP,EXTERIOR MASONRY/PARAPETS/ROOFS,"CM, F&E",In-Progress,07/20/2017,01/10/2019,,638051,84723.0,83755.0,"DSF: 0000794304, 0000817479, 0000822073",False
12,X044,P.S. 44 - BRONX,SCA IEH,IEH PO18-4TH FL GYM,Construction,Complete,08/10/2017,IEH,12/28/2017,IEH,69465.0,2504.0,DSF: 0000048107,False
12,X044,P.S. 44 - BRONX,SCA IEH,"IEH PO18-RMS 412,413,262",Construction,Complete,08/18/2017,IEH,09/03/2017,IEH,97012.0,7558.0,DSF: 0000048265,False
12,X044,P.S. 44 - BRONX,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,In-Progress,11/13/2017,DOEL,,DOEL,500.0,0.0,DSF:,True
12,X047,P.S. 47 - BRONX,SCA CIP RESOA,FY17 RESO A AUDITORIUM  UPGRADE,Scope,In-Progress,02/03/2017,04/03/2017,,0,11880.0,952.0,DSF: 0000844897,True
12,X047,P.S. 47 - BRONX,SCA CIP RESOA,FY17 RESO A AUDITORIUM  UPGRADE,Design,PNS,PNS,PNS,PNS,30000,18120.0,3810.0,DSF: 0000844897,False
12,X047,P.S. 47 - BRONX,SCA CIP RESOA,FY17 RESO A AUDITORIUM  UPGRADE,Construction,PNS,PNS,PNS,PNS,440000,440000.0,179.0,DSF: 0000844897,False
12,X047,P.S. 47 - BRONX,SCA CIP RESOA,FY17 RESO A AUDITORIUM  UPGRADE,"CM, F&E",PNS,PNS,PNS,PNS,30000,30000.0,352.0,DSF: 0000844897,False
12,X050,P.S. 50 - BRONX,SCA CIP,SWITCH GEAR REPLACEMENT,Scope,Complete,03/18/2016,07/19/2016,09/09/2016,23400,15597.0,15597.0,DSF: 0000839573,False
12,X050,P.S. 50 - BRONX,SCA CIP,SWITCH GEAR REPLACEMENT,Design,Complete,09/14/2016,02/17/2017,04/21/2017,93600,62579.0,62579.0,DSF: 0000839573,False
12,X050,P.S. 50 - BRONX,SCA CIP,SWITCH GEAR REPLACEMENT,Construction,In-Progress,08/14/2017,08/13/2018,,1755000,1600965.0,2465.0,DSF: 0000839573,False
12,X050,P.S. 50 - BRONX,SCA CIP,SWITCH GEAR REPLACEMENT,"CM, F&E",In-Progress,08/14/2017,08/13/2018,,109200,13260.0,13260.0,DSF: 0000839573,False
12,X050,FAIRMONT NEIGHBORHOOD SCHOOL,SCA IEH,"IEH PO18-VESTIBULE EXIT 4 1ST FLR, STAIRCASE B 1ST",Construction,Complete,05/08/2017,IEH,09/03/2017,IEH,79285.0,4338.0,DSF: 0000046593,False
12,X050,FAIRMONT NEIGHBORHOOD SCHOOL,SCA IEH,IEH PO18-STAIRCASE B 1ST FL,Construction,Complete,05/23/2017,IEH,07/11/2017,IEH,0.0,0.0,DSF: 0000046930,True
12,X050,FAIRMONT NEIGHBORHOOD SCHOOL,SCA IEH,"IEH PO18-STAIRCASE A 1ST FLR,STAIRCASE A BETWN 1ST",Construction,Complete,05/25/2017,IEH,08/19/2017,IEH,26530.0,5130.0,DSF: 0000046970,False
12,X050,FAIRMONT NEIGHBORHOOD SCHOOL,SCA IEH,IEH PO18-2FL HALLWAY,Construction,In-Progress,08/10/2017,IEH,,IEH,5480.0,4980.0,DSF: 0000048089,False
12,X050,P.S. 50 - BRONX,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,In-Progress,11/13/2017,DOEL,,DOEL,500.0,0.0,DSF:,False
12,X050,FAIRMONT NEIGHBORHOOD SCHOOL,DOE - Skilled Trades,AC INITIATIVE,Construction,In-Progress,08/16/2017,DOES,,DOES,75073.0,75073.0,DSF: 0000867175,False
12,X057,P.S. 57 - BRONX,SCA CIP,EXTERIOR MASONRY/FLOOD ELIMINATION/ROOFS/PARAPETS,Scope,Complete,01/19/2016,06/02/2016,07/21/2016,71858,83393.0,65838.0,"DSF: 0000839662, 0000839664, 0000839665, 0000844740",False
12,X057,P.S. 57 - BRONX,SCA CIP,EXTERIOR MASONRY/FLOOD ELIMINATION/ROOFS/PARAPETS,Design,Complete,09/06/2016,02/09/2017,07/24/2017,277763,178662.0,74693.0,"DSF: 0000839662, 0000839664, 0000839665, 0000844740",False
12,X057,P.S. 57 - BRONX,SCA CIP,EXTERIOR MASONRY/FLOOD ELIMINATION/ROOFS/PARAPETS,Construction,PNS,PNS,PNS,PNS,4340341,4340341.0,117007.0,"DSF: 0000839662, 0000839664, 0000839665, 0000844740",False
12,X057,P.S. 57 - BRONX,SCA CIP,EXTERIOR MASONRY/FLOOD ELIMINATION/ROOFS/PARAPETS,"CM, F&E",PNS,PNS,PNS,PNS,461026,461026.0,42169.0,"DSF: 0000839662, 0000839664, 0000839665, 0000844740",False
12,X057,P.S. 57 - BRONX,SCA CIP RESOA,FY18 RESO A GYMNASIUM UPGRADE,Scope,PNS,PNS,PNS,PNS,0,102.0,102.0,DSF: 0000867297,False
12,X057,P.S. 57 - BRONX,SCA CIP RESOA,FY18 RESO A GYMNASIUM UPGRADE,Design,PNS,PNS,PNS,PNS,21000,20898.0,410.0,DSF: 0000867297,False
12,X057,P.S. 57 - BRONX,SCA CIP RESOA,FY18 RESO A GYMNASIUM UPGRADE,Construction,PNS,PNS,PNS,PNS,308000,308000.0,0.0,DSF: 0000867297,False
12,X057,P.S. 57 - BRONX,SCA CIP RESOA,FY18 RESO A GYMNASIUM UPGRADE,"CM, F&E",PNS,PNS,PNS,PNS,21000,21000.0,0.0,DSF: 0000867297,False
12,X057,P.S. 57 - BRONX,SCA IEH,IEH PO18-BOOKROOM 100,Construction,Complete,06/02/2017,IEH,07/22/2017,IEH,23855.0,3184.0,DSF: 0000047106,False
12,X057,P.S. 57 - BRONX,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,09/07/2017,DOES,,DOES,85000.0,1008.0,DSF: 0000866063,False
12,X061,P.S. 61 - BRONX,SCA IEH,IEH PO18-CORRIDORS FROM THE 2ND FL TO THE 5TH FL,Construction,Complete,05/31/2017,IEH,10/28/2017,IEH,63516.0,10560.0,DSF: 0000047049,False
12,X061,P.S. 61 - BRONX,SCA IEH,IEH PO18-1ST FL GYM,Construction,Complete,09/15/2017,IEH,09/16/2017,IEH,14146.0,3634.0,DSF: 0000048645,False
12,X061,P.S. 61 - BRONX,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,15603.0,0.0,DSF: 0000777179,True
12,X061,P.S. 61 - BRONX,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,In-Progress,11/13/2017,DOEL,,DOEL,500.0,0.0,DSF:,True
12,X066,P.S. 66 - BRONX,SCA CIP,RENEWAL SCHOOL BASED HEALTH CENTER,Scope,Complete,02/11/2016,05/11/2016,04/13/2016,26922,28126.0,28126.0,DSF: 0000843909,False
12,X066,P.S. 66 - BRONX,SCA CIP,RENEWAL SCHOOL BASED HEALTH CENTER,Design,Complete,04/13/2016,08/12/2016,06/27/2016,107687,120386.0,113275.0,DSF: 0000843909,False
12,X066,P.S. 66 - BRONX,SCA CIP,RENEWAL SCHOOL BASED HEALTH CENTER,Construction,Complete,09/26/2016,07/22/2017,07/28/2017,2019134,1961042.0,1634732.0,DSF: 0000843909,False
12,X066,P.S. 66 - BRONX,SCA CIP,RENEWAL SCHOOL BASED HEALTH CENTER,"CM, F&E",Complete,09/26/2016,07/22/2017,07/28/2017,182795,331582.0,311989.0,DSF: 0000843909,False
12,X066,P.S. 66 - BRONX,SCA IEH,IEH PO18-BASEMENT STUDENT CAFETERIA,Construction,Complete,08/24/2017,IEH,08/26/2017,IEH,36075.0,5114.0,DSF: 0000048385,False
12,X066,P.S. 66 - BRONX,SCA IEH,IEH PO18-MAIN OFFICE RM 211 & PRINCIPALS OFFICE RM,Construction,In-Progress,10/10/2017,IEH,,IEH,996.0,496.0,DSF: 0000048935,False
12,X066,P.S. 066 SCHOOL OF HIGHER EXPE,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,In-Progress,11/17/2017,02/01/2018,,50000,49624.0,49624.0,DSF: 0000844648,True
12,X077,P.S. 196 - BRONX,SCA CIP,EXTERIOR MASONRY/FLOOD ELIMINATION/PARAPETS/ROOFS,Scope,Complete,08/07/2015,12/24/2015,02/01/2016,135827,100016.0,84952.0,"DSF: 0000818106, 0000840048, 0000840050, 0000840051",False
12,X077,P.S. 196 - BRONX,SCA CIP,EXTERIOR MASONRY/FLOOD ELIMINATION/PARAPETS/ROOFS,Design,Complete,02/26/2016,07/27/2016,10/07/2016,537567,447868.0,374094.0,"DSF: 0000818106, 0000840048, 0000840050, 0000840051",False
12,X077,P.S. 196 - BRONX,SCA CIP,EXTERIOR MASONRY/FLOOD ELIMINATION/PARAPETS/ROOFS,Construction,In-Progress,04/17/2017,10/08/2018,,9564092,8856215.0,1733060.0,"DSF: 0000818106, 0000840048, 0000840050, 0000840051",False
12,X077,P.S. 196 - BRONX,SCA CIP,EXTERIOR MASONRY/FLOOD ELIMINATION/PARAPETS/ROOFS,"CM, F&E",In-Progress,04/17/2017,10/08/2018,,708503,281322.0,278164.0,"DSF: 0000818106, 0000840048, 0000840050, 0000840051",False
12,X077,P.S. 195 - BRONX,SCA CIP RESOA,FY17 RESO A AUDITORIUM  UPGRADE,Scope,Complete,01/27/2017,03/27/2017,03/07/2017,0,14052.0,3124.0,DSF: 0000844896,False
12,X077,P.S. 195 - BRONX,SCA CIP RESOA,FY17 RESO A AUDITORIUM  UPGRADE,Design,Complete,07/10/2017,12/11/2017,12/20/2017,30000,16189.0,15000.0,DSF: 0000844896,False
12,X077,P.S. 195 - BRONX,SCA CIP RESOA,FY17 RESO A AUDITORIUM  UPGRADE,Construction,PNS,PNS,PNS,PNS,440000,440000.0,10699.0,DSF: 0000844896,False
12,X077,P.S. 195 - BRONX,SCA CIP RESOA,FY17 RESO A AUDITORIUM  UPGRADE,"CM, F&E",PNS,PNS,PNS,PNS,30000,30000.0,11789.0,DSF: 0000844896,False
12,X084,X811 SPED - BRONX,SCA CIP,PROBES-REPAIRS/PARAPETS/ ROOFS/WINDOWS,Scope,Complete,10/06/2014,02/25/2015,02/26/2015,107190,124663.0,122272.0,"DSF: 0000818242, 0000818243, 0000818244, 0000823639",False
12,X084,X811 SPED - BRONX,SCA CIP,PROBES-REPAIRS/PARAPETS/ ROOFS/WINDOWS,Design,Complete,10/28/2015,04/01/2016,05/10/2016,422040,432560.0,349847.0,"DSF: 0000818242, 0000818243, 0000818244, 0000823639",False
12,X084,X811 SPED - BRONX,SCA CIP,PROBES-REPAIRS/PARAPETS/ ROOFS/WINDOWS,Construction,In-Progress,07/12/2017,07/11/2019,,7310130,6605996.0,1449374.0,"DSF: 0000818242, 0000818243, 0000818244, 0000823639",False
12,X084,X811 SPED - BRONX,SCA CIP,PROBES-REPAIRS/PARAPETS/ ROOFS/WINDOWS,"CM, F&E",In-Progress,07/12/2017,07/11/2019,,587581,80059.0,79878.0,"DSF: 0000818242, 0000818243, 0000818244, 0000823639",False
12,X098,I.S. 98 - BRONX,SCA CIP,STH SBHC,Scope,Complete,11/04/2016,03/03/2017,03/08/2017,32655,35362.0,35362.0,DSF: 0000845628,False
12,X098,I.S. 98 - BRONX,SCA CIP,STH SBHC,Design,Complete,03/08/2017,06/15/2017,06/08/2017,130620,145875.0,114614.0,DSF: 0000845628,False
12,X098,I.S. 98 - BRONX,SCA CIP,STH SBHC,Construction,In-Progress,08/15/2017,11/07/2018,,2449125,2236375.0,285019.0,DSF: 0000845628,False
12,X098,I.S. 98 - BRONX,SCA CIP,STH SBHC,"CM, F&E",In-Progress,08/15/2017,11/07/2018,,152390,81294.0,79174.0,DSF: 0000845628,False
12,X098,I.S. 98 - BRONX,SCA IEH,IEH PO18-3RD FL GYM TEACHERS OFFICE,Construction,In-Progress,08/24/2017,IEH,,IEH,18419.0,1692.0,DSF: 0000048352,False
12,X098,I.S. 98 - BRONX,SCA IEH,IEH PO18-STAIRCASE E&F FROM 4TH FL TO BASEMENT,Construction,In-Progress,10/10/2017,IEH,,IEH,1910.0,1410.0,DSF: 0000048934,False
12,X098,BRONX ENVISION ACADEMY - BRONX,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,7926.0,0.0,DSF: 0000777197,True
12,X098,BX HS OF PERFORMANCE & STAGE -,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,7926.0,0.0,DSF: 0000777187,True
12,X098,I.S. 98 - BRONX,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,7926.0,0.0,DSF: 0000777182,True
12,X098,I.S. 98 - BRONX,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,In-Progress,02/03/2017,DOEL,,DOEL,12126.0,12126.0,DSF:,False
12,X098,I.S. 98 - BRONX,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,In-Progress,06/01/2017,DOEL,,DOEL,800.0,0.0,DSF:,True
12,X098,I.S. 98 - BRONX,DOE - Skilled Trades,ACE STEAM SYSTEM OPTIMIZATION,Construction,In-Progress,11/10/2016,DOES,,DOES,183975.0,183975.0,DSF: 0000822666,False
12,X098,I.S. 98 - BRONX,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,09/07/2017,DOES,,DOES,85000.0,1725.0,DSF: 0000866068,False
12,X102,P.S. 102 - BRONX,SCA CIP,FLOOD ELIMINATION/ROOFS,Scope,Complete,07/24/2014,12/10/2014,04/22/2015,61500,95028.0,94507.0,"DSF: 0000795381, 0000844155",False
12,X102,P.S. 102 - BRONX,SCA CIP,FLOOD ELIMINATION/ROOFS,Design,Complete,09/29/2015,03/04/2016,12/02/2016,246000,223829.0,185836.0,"DSF: 0000795381, 0000844155",False
12,X102,P.S. 102 - BRONX,SCA CIP,FLOOD ELIMINATION/ROOFS,Construction,In-Progress,08/21/2017,02/11/2019,,4612500,4119935.0,7935.0,"DSF: 0000795381, 0000844155",False
12,X102,P.S. 102 - BRONX,SCA CIP,FLOOD ELIMINATION/ROOFS,"CM, F&E",In-Progress,08/21/2017,02/11/2019,,287000,27158.0,26621.0,"DSF: 0000795381, 0000844155",False
12,X102,P.S. 536 - BRONX,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Scope,PNS,PNS,PNS,PNS,0,0.0,0.0,DSF: 0000867260,True
12,X102,P.S. 536 - BRONX,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Design,PNS,PNS,PNS,PNS,8400,8400.0,0.0,DSF: 0000867260,False
12,X102,P.S. 536 - BRONX,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Construction,PNS,PNS,PNS,PNS,123200,123200.0,0.0,DSF: 0000867260,False
12,X102,P.S. 536 - BRONX,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,"CM, F&E",PNS,PNS,PNS,PNS,8400,8400.0,0.0,DSF: 0000867260,False
12,X116,ENTRADA ACADEMY - BRONX,SCA IEH,IEH PO18-RM 206,Construction,Complete,08/09/2017,IEH,09/13/2017,IEH,828.0,828.0,DSF: 0000048065,False
12,X116,ENTRADA ACADEMY - BRONX,Trust For Public Lan,FY18 RESO A PLAYGROUNDS,Scope,Complete,01/15/2015,06/15/2015,05/15/2015,42500,42500.0,0.0,DSF: 0000866452,False
12,X116,ENTRADA ACADEMY - BRONX,Trust For Public Lan,FY18 RESO A PLAYGROUNDS,Design,In-Progress,09/15/2017,08/01/2018,,127500,127500.0,0.0,DSF: 0000866452,False
12,X116,ENTRADA ACADEMY - BRONX,Trust For Public Lan,FY18 RESO A PLAYGROUNDS,Construction,PNS,PNS,PNS,PNS,425000,425000.0,0.0,DSF: 0000866452,False
12,X116,ENTRADA ACADEMY - BRONX,Trust For Public Lan,FY18 RESO A PLAYGROUNDS,F&E,PNS,PNS,PNS,PNS,114750,114750.0,0.0,DSF: 0000866452,False
12,X129,I.S. 316 - BRONX,SCA CIP RESOA,FY16 RESO A IP SURVEILLANCE CAMERA INSTALLATION,Scope,Complete,10/24/2017,02/23/2018,11/08/2017,0,1898.0,1898.0,DSF: 0000823559,False
12,X129,I.S. 316 - BRONX,SCA CIP RESOA,FY16 RESO A IP SURVEILLANCE CAMERA INSTALLATION,Design,In-Progress,11/08/2017,05/08/2018,,30900,29002.0,5045.0,DSF: 0000823559,False
12,X129,I.S. 316 - BRONX,SCA CIP RESOA,FY16 RESO A IP SURVEILLANCE CAMERA INSTALLATION,Construction,PNS,PNS,PNS,PNS,453200,453200.0,125.0,DSF: 0000823559,False
12,X129,I.S. 316 - BRONX,SCA CIP RESOA,FY16 RESO A IP SURVEILLANCE CAMERA INSTALLATION,"CM, F&E",PNS,PNS,PNS,PNS,75394,46695.0,2201.0,DSF: 0000823559,False
12,X129,I.S. 191,SCA IEH,SOIL REMEDIATION ASSOCIATED WITH EX,Construction,In-Progress,03/20/2013,IEH,,IEH,14864.0,14864.0,DSF: 0000775924,False
12,X129,I.S. 129 - BRONX,SCA IEH,"IEH PO18-STAIRCASE B BTWN 1ST & 2ND FL ,STAIRCASE",Construction,In-Progress,06/20/2017,IEH,,IEH,21183.0,2806.0,DSF: 0000047389,False
12,X129,I.S. 129 - BRONX,DOE - Skilled Trades,CAFETERIA SERVING LINES,Construction,In-Progress,04/21/2017,DOES,,DOES,450000.0,450000.0,DSF: 0000821626,False
12,X134,P.S. 134 - BRONX,SCA IEH,IEH PO18-FRONT OF GYM ENTRANCE,Construction,Complete,04/03/2017,IEH,07/11/2017,IEH,68861.0,4204.0,DSF: 0000046005,False
12,X134,P.S. 134 - BRONX,SCA IEH,"IEH PO18-MAIN OFFICE,COPY RM,CAFETERIA",Construction,In-Progress,09/20/2017,IEH,,IEH,132621.0,8398.0,DSF: 0000048665,False
12,X136,X186 SPED - BRONX,SCA CIP,PARAPET/FLOOD ELIM/EXT MASONRY/ROOFS,Scope,Complete,06/06/2013,01/02/2014,02/18/2014,181615,165104.0,158235.0,"DSF: 0000026417, 0000795966, 0000799880, 0000799881",False
12,X136,X186 SPED - BRONX,SCA CIP,PARAPET/FLOOD ELIM/EXT MASONRY/ROOFS,Design,Complete,03/14/2014,08/13/2014,10/14/2014,721805,598664.0,590783.0,"DSF: 0000026417, 0000795966, 0000799880, 0000799881",False
12,X136,X186 SPED - BRONX,SCA CIP,PARAPET/FLOOD ELIM/EXT MASONRY/ROOFS,Construction,Complete,10/08/2015,10/06/2017,09/20/2017,13115878,12794704.0,11820627.0,"DSF: 0000026417, 0000795966, 0000799880, 0000799881",False
12,X136,X186 SPED - BRONX,SCA CIP,PARAPET/FLOOD ELIM/EXT MASONRY/ROOFS,"CM, F&E",Complete,10/08/2015,10/06/2017,09/20/2017,908076,693558.0,685677.0,"DSF: 0000026417, 0000795966, 0000799880, 0000799881",False
12,X136,X186 SPED - BRONX,SCA CIP,PLANYC BOILER CONVERSION/PLANYC CLIMATE CTRL/FLOOD,Scope,Complete,08/30/2016,02/03/2017,10/13/2016,142965,100250.0,94419.0,"DSF: 0000795961, 0000798387, 0000865946",False
12,X136,X186 SPED - BRONX,SCA CIP,PLANYC BOILER CONVERSION/PLANYC CLIMATE CTRL/FLOOD,Design,Complete,10/26/2016,03/31/2017,04/26/2017,565319,277434.0,276833.0,"DSF: 0000795961, 0000798387, 0000865946",False
12,X136,X186 SPED - BRONX,SCA CIP,PLANYC BOILER CONVERSION/PLANYC CLIMATE CTRL/FLOOD,Construction,PNS,PNS,PNS,PNS,10012653,10012653.0,33034.0,"DSF: 0000795961, 0000798387, 0000865946",False
12,X136,X186 SPED - BRONX,SCA CIP,PLANYC BOILER CONVERSION/PLANYC CLIMATE CTRL/FLOOD,"CM, F&E",PNS,PNS,PNS,PNS,752208,752208.0,30337.0,"DSF: 0000795961, 0000798387, 0000865946",False
12,X136,X186 SPED - BRONX,SCA IEH,IEH PO18-AUDITORIUM,Construction,In-Progress,08/30/2017,IEH,,IEH,83428.0,3252.0,DSF: 0000048448,False
12,X136,X186 SPED - BRONX,SCA IEH,IEH PO18-RM 202,Construction,Complete,09/12/2017,IEH,11/11/2017,IEH,31323.0,4132.0,DSF: 0000048605,False
12,X136,X186 SPED - BRONX,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,09/07/2017,DOES,,DOES,170000.0,995.0,DSF: 0000866073,False
6,M143,I.S. 348 - MANHATTAN,SCA CIP RESOA,FY18 RESO A ELECTRICAL SYSTEMS,"CM, F&E",PNS,PNS,PNS,PNS,4080,4080.0,0.0,DSF: 0000866354,False
6,M143,I.S. 348 - MANHATTAN,SCA CIP RESOA,FY18 RESO A SAFETY SYSTEMS,Scope,PNS,PNS,PNS,PNS,0,0.0,0.0,DSF: 0000867321,True
6,M143,I.S. 348 - MANHATTAN,SCA CIP RESOA,FY18 RESO A SAFETY SYSTEMS,Design,PNS,PNS,PNS,PNS,2880,2880.0,0.0,DSF: 0000867321,False
6,M143,I.S. 348 - MANHATTAN,SCA CIP RESOA,FY18 RESO A SAFETY SYSTEMS,Construction,PNS,PNS,PNS,PNS,42240,42240.0,0.0,DSF: 0000867321,False
6,M143,I.S. 348 - MANHATTAN,SCA CIP RESOA,FY18 RESO A SAFETY SYSTEMS,"CM, F&E",PNS,PNS,PNS,PNS,2880,2880.0,0.0,DSF: 0000867321,False
6,M143,I.S. 143 - MANHATTAN,SCA IEH,"IEH PO18-ROOMS 202, 226,  B24",Construction,Complete,08/11/2017,IEH,11/25/2017,IEH,79412.0,5666.0,DSF: 0000048108,False
6,M143,I.S. 143 - MANHATTAN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/01/2017,01/15/2018,08/08/2017,50000,49620.0,49620.0,DSF: 0000845517,False
6,M143,I.S. 143 - MANHATTAN,DOE- RESOA,FY14 RESO A LIBRARY UPGRADE,Construction,PNS,PNS,PNS,PNS,50000,50000.0,0.0,DSF: 0000798849,False
6,M152,P.S. 152 - MANHATTAN,SCA CIP,WATER INFILTRATION,Scope,Complete,10/28/2014,03/18/2015,02/17/2015,33570,101852.0,101601.0,DSF: 0000786275,True
6,M152,P.S. 152 - MANHATTAN,SCA CIP,WATER INFILTRATION,Design,Complete,04/17/2015,09/17/2015,10/21/2015,134280,126106.0,91581.0,DSF: 0000786275,False
6,M152,P.S. 152 - MANHATTAN,SCA CIP,WATER INFILTRATION,Construction,In-Progress,08/14/2017,11/06/2018,,2517750,2316120.0,36025.0,DSF: 0000786275,False
6,M152,P.S. 152 - MANHATTAN,SCA CIP,WATER INFILTRATION,"CM, F&E",In-Progress,08/14/2017,11/06/2018,,156660,46315.0,46315.0,DSF: 0000786275,False
6,M152,P.S. 152 - MANHATTAN,SCA CIP,ELECTRICAL SYSTEMS,Scope,Complete,04/21/2017,08/22/2017,05/30/2017,25207,8582.0,8582.0,DSF: 0000853636,False
6,M152,P.S. 152 - MANHATTAN,SCA CIP,ELECTRICAL SYSTEMS,Design,Complete,06/09/2017,11/09/2017,10/18/2017,92425,35296.0,35296.0,DSF: 0000853636,False
6,M152,P.S. 152 - MANHATTAN,SCA CIP,ELECTRICAL SYSTEMS,Construction,PNS,PNS,PNS,PNS,978867,978867.0,11521.0,DSF: 0000853636,False
