project_geographic_district,project_building_identifier,project_school_name,project_type,project_description,project_phase_name,project_status_name,project_phase_actual_start_date,project_phase_planned_end_date,project_phase_actual_end_date,project_budget_amount,final_estimate_of_actual_costs_through_end_of_phase_amount,total_phase_actual_spending_amount,dsf_number_s,failure
1,M510,CASCADES CTR FOR TCHING & LNG,SCA CIP,ENY AUDITIORIUM UPGRADE,Scope,Complete,01/24/2017,05/24/2017,03/07/2017,4372,6985.0,6985.0,DSF: 0000865813,False
1,M510,CASCADES CTR FOR TCHING & LNG,SCA CIP,ENY AUDITIORIUM UPGRADE,Design,Complete,03/08/2017,08/07/2017,05/15/2017,16032,28734.0,25439.0,DSF: 0000865813,False
2,M003,P.S. 3 - MANHATTAN,SCA CIP RESOA,FY17 RESO A SUPPLEMENTAL COOLING,Scope,Complete,06/08/2017,08/08/2017,08/22/2017,0,1462.0,1462.0,DSF: 0000844809,False
2,M003,P.S. 3 - MANHATTAN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,Complete,06/15/2017,DOEL,08/09/2017,DOEL,482.0,482.0,DSF:,False
2,M006,P.S. 6 - MANHATTAN,SCA CIP RESOA,FY14 RESO A PLAYGROUND REDEVELOPMENT,Scope,Complete,03/12/2014,06/10/2014,06/02/2014,0,18542.0,18542.0,DSF: 0000798670,False
2,M006,P.S. 6 - MANHATTAN,SCA CIP RESOA,FY14 RESO A PLAYGROUND REDEVELOPMENT,Design,Complete,10/01/2015,02/22/2016,04/12/2016,60528,91633.0,69080.0,DSF: 0000798670,False
9,X070,P.S. 70 - BRONX,SCA IEH,"IEH PO18-RMS 212,213, & 309",Construction,Complete,09/13/2017,IEH,12/30/2017,IEH,71240.0,974.0,DSF: 0000048609,False
9,X073,P.S. 73 - BRONX,SCA IEH,"IEH PO18-STAIRCASE LANDINGS, STAIR CASE E FROM THE",Construction,Complete,08/07/2017,IEH,10/21/2017,IEH,34218.0,1654.0,DSF: 0000047986,False
9,X082,I.S. 232 - BRONX,SCA CIP,FENCING/PAVED AREAS - CONCRETE,Scope,Complete,06/27/2007,09/12/2007,09/25/2007,21244,23388.0,23388.0,"DSF: 0000423946, 0000423947",False
9,X082,I.S. 232 - BRONX,SCA CIP,FENCING/PAVED AREAS - CONCRETE,Design,Complete,10/02/2007,01/28/2008,03/14/2008,77892,48454.0,48454.0,"DSF: 0000423946, 0000423947",False
9,X082,I.S. 232 - BRONX,SCA CIP,OIL VAULT & STAIRWAY/PIPING/TOILETS/FLOOD,Scope,Complete,07/30/2014,12/01/2014,02/20/2015,143160,117958.0,117958.0,"DSF: 0000030993, 0000818199, 0000821948, 0000821949",False
9,X082,I.S. 232 - BRONX,SCA CIP,OIL VAULT & STAIRWAY/PIPING/TOILETS/FLOOD,Design,Complete,04/24/2015,10/09/2015,02/09/2016,565386,511665.0,408165.0,"DSF: 0000030993, 0000818199, 0000821948, 0000821949",False
9,X082,I.S. 232 - BRONX,SCA Emergency Respon,EMERGENCY STABILIZATION,Construction,Complete,08/26/2014,EMER,08/26/2014,EMER,221184.0,196654.0,DSF: 0000030992,False
9,X090,THE FAMILY SCHOOL - BRONX,SCA CIP,EXTERIOR MASONRY/ROOFS,Scope,Complete,02/27/2015,07/14/2015,06/17/2015,74256,36365.0,35961.0,"DSF: 0000818363, 0000818364",False
9,X090,THE FAMILY SCHOOL - BRONX,SCA CIP,EXTERIOR MASONRY/ROOFS,Design,Complete,10/27/2015,03/31/2016,02/24/2016,291430,124583.0,120996.0,"DSF: 0000818363, 0000818364",False
9,X090,THE FAMILY SCHOOL - BRONX,SCA IEH,"IEH PO18-RM 201 MAIN OFFICE, RM 201D PRINCIPAL'S O",Construction,Complete,04/03/2017,IEH,07/08/2017,IEH,45410.0,2904.0,DSF: 0000045985,False
9,X090,THE FAMILY SCHOOL - BRONX,SCA IEH,"IEH PO18-RMS 168 KITCHEN STORAGE RM, RM 221 GUIDAN",Construction,Complete,04/24/2017,IEH,07/20/2017,IEH,111239.0,3532.0,DSF: 0000046375,False
9,X090,SHERIDAN ACADEMY FOR YOUNG LEA,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/05/2017,07/05/2017,09/21/2017,50000,49625.0,49625.0,DSF: 0000844642,False
9,X090,SHERIDAN ACADEMY FOR YOUNG LEA,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/05/2017,07/05/2017,09/21/2017,75000,74436.0,74436.0,DSF: 0000845140,False
9,X104,P.S. 199 - BRONX,SCA CIP,5TH SBHC,Scope,Complete,12/06/2016,03/10/2017,03/08/2017,33710,32743.0,1196.0,DSF: 0000865726,False
9,X104,P.S. 199 - BRONX,SCA CIP,5TH SBHC,Design,Complete,03/08/2017,06/15/2017,05/15/2017,134838,116899.0,11008.0,DSF: 0000865726,False
9,X104,P.S. 199 - BRONX,SCA CIP RESOA,FY16 RESO A SCIENCE LAB UPGRADES,Scope,Complete,01/07/2016,04/22/2016,02/22/2016,0,18996.0,18996.0,DSF: 0000822714,False
9,X104,P.S. 199 - BRONX,SCA IEH,IEH PO18-AUDITORIUM,Construction,Complete,11/14/2016,IEH,07/15/2017,IEH,58238.0,3798.0,DSF: 0000043695,False
9,X104,P.S. 199 - BRONX,SCA IEH,IEH PO18-PRE-K CLASSROOM #101,Construction,Complete,06/02/2017,IEH,08/27/2017,IEH,64848.0,2954.0,DSF: 0000047085,False
9,X109,P.S. 109 - BRONX,SCA CIP,WATER PENETRATION/ROOF/ PARAPET/MASONRY,Scope,Complete,01/20/2011,06/06/2011,07/25/2011,78296,144674.0,123319.0,"DSF: 0000728491, 0000795504, 0000795505, 0000795506",False
9,X109,P.S. 109 - BRONX,SCA CIP,WATER PENETRATION/ROOF/ PARAPET/MASONRY,Design,Complete,08/27/2014,02/02/2015,05/21/2015,300671,278144.0,203647.0,"DSF: 0000728491, 0000795504, 0000795505, 0000795506",False
9,X117,YOUNG WOMEN'S LEADERSHIP SCHL,SCA CIP,SCIENCE LAB UPGRADES/SCIENCE LAB UPGRADES,Scope,Complete,04/13/2015,08/26/2015,09/14/2015,40748,41369.0,41369.0,"DSF: 0000818851, 0000821908",False
9,X117,YOUNG WOMEN'S LEADERSHIP SCHL,SCA CIP,SCIENCE LAB UPGRADES/SCIENCE LAB UPGRADES,Design,Complete,10/14/2015,04/19/2016,04/14/2016,156567,167313.0,164001.0,"DSF: 0000818851, 0000821908",False
9,X132,P.S. 132 - BRONX,SCA IEH,IEH PO18-ASSISTANT PRINCIPALS OFFICE 233,Construction,Complete,05/05/2017,IEH,07/08/2017,IEH,18050.0,3249.0,DSF: 0000046567,False
9,X132,P.S. 132 - BRONX,SCA IEH,"IEH PO18-KITCHEN STORAGE RM B13, STUDENT CAFETERIA",Construction,Complete,08/14/2017,IEH,11/04/2017,IEH,17042.0,5568.0,DSF: 0000048168,False
9,X145,I.S. 145 - BRONX,SCA CIP,REPAIR SINK HOLE,Scope,Complete,07/20/2015,10/19/2015,11/16/2015,19614,62448.0,61036.0,DSF: 0000819319,True
9,X145,I.S. 145 - BRONX,SCA CIP,REPAIR SINK HOLE,Design,Complete,01/15/2016,06/01/2016,05/19/2016,71920,78523.0,69872.0,DSF: 0000819319,False
9,X145,I.S. 145 - BRONX,SCA CIP,REPAIR SINK HOLE,Construction,Complete,10/17/2016,07/13/2017,10/02/2017,761694,736949.0,696266.0,DSF: 0000819319,False
9,X145,I.S. 145 - BRONX,SCA CIP,REPAIR SINK HOLE,"CM, F&E",Complete,10/17/2016,07/13/2017,10/02/2017,176530,194397.0,193723.0,DSF: 0000819319,False
9,X145,I.S. 145 - BRONX,SCA IEH,"IEH PO18-RMS 447,448,449,450,451,452",Construction,Complete,07/07/2017,IEH,07/15/2017,IEH,34732.0,2820.0,DSF: 0000047529,False
9,X147,I.S. 339 - BRONX,SCA CIP,RENEWAL SCHOOL BASED HEALTH CENTER,Scope,Complete,03/10/2016,06/09/2016,04/12/2016,28800,38946.0,38946.0,DSF: 0000844006,False
9,X147,I.S. 339 - BRONX,SCA CIP,RENEWAL SCHOOL BASED HEALTH CENTER,Design,Complete,04/12/2016,08/12/2016,09/22/2016,115200,178725.0,171466.0,DSF: 0000844006,False
9,X147,I.S. 339 - BRONX,SCA CIP,EMERGENCY GENERATOR,Scope,Complete,04/08/2016,08/08/2016,06/13/2016,28140,35853.0,30177.0,DSF: 0000844039,False
9,X147,I.S. 339 - BRONX,SCA CIP,EMERGENCY GENERATOR,Design,Complete,06/14/2016,11/15/2016,01/17/2017,103180,68605.0,59908.0,DSF: 0000844039,False
9,X147,DRUG PROGRAM - MANHATTAN,SCA CIP RESOA,FY14 RESO A SUPPLEMENTAL COOLING,Scope,Complete,06/15/2017,08/15/2017,08/10/2017,0,894.0,894.0,DSF: 0000798744,False
9,X147,DRUG PROGRAM - MANHATTAN,SCA CIP RESOA,FY14 RESO A SUPPLEMENTAL COOLING,Design,Complete,08/11/2017,11/16/2017,10/25/2017,21000,3578.0,3578.0,DSF: 0000798744,False
9,X147,I.S. 339 - BRONX,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/19/2017,07/19/2017,09/08/2017,75000,74391.0,74391.0,DSF: 0000845134,False
9,X148,I.S. 219 - BRONX,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/07/2017,07/07/2017,08/03/2017,53000,52576.0,52576.0,DSF: 0000844677,False
9,X148,I.S. 219 - BRONX,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/07/2017,07/07/2017,08/03/2017,75000,74438.0,74438.0,DSF: 0000845133,False
9,X170,P.S. 170 - BRONX,SCA CIP,MASONRY ISSUE/PARAPETS/ROOFS,Scope,Complete,05/09/2017,11/09/2017,08/16/2017,62401,20456.0,20456.0,"DSF: 0000046306, 0000863544, 0000863545",False
9,X173,P.S. 236 - BRONX,SCA CIP,FALLING COPING STONES/EXT MASONRY,Scope,Complete,08/11/2015,03/11/2016,10/14/2015,40000,33750.0,33442.0,"DSF: 0000841657, 0000841659",False
9,X173,P.S. 236 - BRONX,SCA CIP,FALLING COPING STONES/EXT MASONRY,Design,Complete,11/18/2015,04/21/2016,03/15/2016,159224,114572.0,114572.0,"DSF: 0000841657, 0000841659",False
9,X229,I.S. 229 - BRONX,SCA CIP,5TH SBHC,Scope,Complete,12/20/2016,04/24/2017,04/04/2017,34172,34231.0,34231.0,DSF: 0000865776,False
9,X229,I.S. 229 - BRONX,SCA CIP,5TH SBHC,Design,Complete,04/04/2017,06/15/2017,06/20/2017,136688,99468.0,94407.0,DSF: 0000865776,False
9,X229,I.S. 229 - BRONX,SCA CIP,SEWAGE LEAK/FIRE SYS SPRINKLER/CRACKED CONCRETE/FA,Scope,Complete,08/08/2013,02/18/2014,03/25/2014,219855,132003.0,130392.0,"DSF: 0000027056, 0000027593, 0000796822, 0000799351",False
9,X229,I.S. 229 - BRONX,SCA CIP,SEWAGE LEAK/FIRE SYS SPRINKLER/CRACKED CONCRETE/FA,Design,Complete,03/25/2014,07/21/2014,10/14/2014,875145,624822.0,609069.0,"DSF: 0000027056, 0000027593, 0000796822, 0000799351",False
9,X229,THE NEW AMERICAN ACADEMY AT RO,SCA IEH,IEH PO18-4TH FL HALLWAY,Construction,Complete,08/10/2017,IEH,12/26/2017,IEH,98251.0,2068.0,DSF: 0000048088,False
2,M017,P.P.A.S. - MANHATTAN,SCA CIP,MASONRY/AUD UPG/WIN/FLOOD/PARAPETS/ROOFS/FA,Scope,Complete,01/09/2015,03/08/2016,02/02/2016,133316,192912.0,190271.0,"DSF: 0000808176, 0000808179, 0000808180, 0000822005, 0000822121, 0000822122, 0000830259",False
2,M017,P.P.A.S. - MANHATTAN,SCA CIP,MASONRY/AUD UPG/WIN/FLOOD/PARAPETS/ROOFS/FA,Design,Complete,02/29/2016,05/17/2016,05/17/2016,517538,547110.0,533227.0,"DSF: 0000808176, 0000808179, 0000808180, 0000822005, 0000822121, 0000822122, 0000830259",False
2,M033,P.S. 33 - MANHATTAN,Trust For Public Lan,FY17 RESO A PLAYGROUND REDEVELOPMENT,Scope,Complete,12/01/2016,05/01/2017,04/15/2017,5000,5000.0,0.0,DSF: 0000844810,False
2,M033,P.S. 33 - MANHATTAN,Trust For Public Lan,FY18 RESO A PLAYGROUNDS,Scope,Complete,12/01/2016,05/01/2017,04/15/2017,65000,65000.0,0.0,DSF: 0000867342,False
2,M033,P.S. 33 - MANHATTAN,Trust For Public Lan,FY18 RESO A PLAYGROUNDS,Design,Complete,05/05/2017,06/30/2017,06/13/2017,195000,195000.0,0.0,DSF: 0000867342,False
2,M040,P.S. 40 - MANHATTAN,SCA CIP RESOA,FY16 RESO A ROOFTOP PLAYGROUND,Scope,Complete,03/17/2016,08/01/2016,05/24/2016,0,10151.0,10151.0,DSF: 0000823595,False
2,M040,P.S. 40 - MANHATTAN,SCA CIP RESOA,FY16 RESO A ROOFTOP PLAYGROUND,Design,Complete,06/22/2016,11/23/2016,11/03/2016,23466,40484.0,40484.0,DSF: 0000823595,False
2,M040,P.S. 40 - MANHATTAN,SCA CIP RESOA,FY16 RESO A ROOFTOP PLAYGROUND,Construction,Complete,02/01/2017,10/28/2017,08/07/2017,344168,326003.0,251089.0,DSF: 0000823595,False
2,M040,P.S. 40 - MANHATTAN,SCA CIP RESOA,FY16 RESO A ROOFTOP PLAYGROUND,"CM, F&E",Complete,02/01/2017,10/28/2017,08/07/2017,23466,37349.0,36229.0,DSF: 0000823595,False
2,M040,P.S. 40 - MANHATTAN,SCA IEH,IEH PO18-ROOM 405,Construction,Complete,05/24/2017,IEH,07/22/2017,IEH,15557.0,2372.0,DSF: 0000046945,False
2,M040,P.S. 40 - MANHATTAN,SCA IEH,IEH PO18-ROOM 410,Construction,Complete,08/29/2017,IEH,11/29/2017,IEH,522.0,522.0,DSF: 0000048416,False
2,M042,P.S. 42 - MANHATTAN,SCA IEH,IEH PO18-ROOM 408A,Construction,Complete,09/05/2017,IEH,09/06/2017,IEH,12717.0,1966.0,DSF: 0000048572,False
2,M042,P.S. 42 - MANHATTAN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,Complete,05/16/2017,DOEL,09/13/2017,DOEL,740.0,740.0,DSF:,False
2,M047,J.H.S. 47 (SCH FOR THE DEAF),SCA CIP,PARAPETS/WINDOWS/EXTERIOR MASONRY,Scope,Complete,04/24/2014,09/09/2014,09/15/2014,59835,67405.0,67405.0,"DSF: 0000030133, 0000785119, 0000801088",False
2,M047,J.H.S. 47 (SCH FOR THE DEAF),SCA CIP,PARAPETS/WINDOWS/EXTERIOR MASONRY,Design,Complete,10/14/2014,03/19/2015,11/03/2015,225988,228608.0,199064.0,"DSF: 0000030133, 0000785119, 0000801088",False
2,M066,P.S. 151 - MANHATTAN,SCA CIP RESOA,FY16 RESO A ROOFTOP PLAYGROUND,Scope,Complete,01/19/2016,06/02/2016,02/16/2017,0,58454.0,48730.0,DSF: 0000823596,False
2,M066,P.S. 151 - MANHATTAN,SCA IEH,IEH PO18-ROOMS 201 AND 202,Construction,Complete,07/31/2017,IEH,10/03/2017,IEH,544.0,544.0,DSF: 0000047865,False
2,M070,NYC LAB MIDDLE SCHOOL - M,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,Scope,Complete,07/20/2015,10/19/2015,11/23/2015,25350,5325.0,5325.0,DSF: 0000808720,False
2,M070,NYC LAB MIDDLE SCHOOL - M,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,Design,Complete,01/14/2016,06/15/2016,06/14/2016,92950,21492.0,21492.0,DSF: 0000808720,False
2,M070,NYC LAB MIDDLE SCHOOL - MANHAT,SCA IEH,IEH PO18-1ST FL HALLWAY,Construction,Complete,07/17/2017,IEH,07/21/2017,IEH,11094.0,1248.0,DSF: 0000047625,False
2,M104,I.S. 104 - MANHATTAN,SCA CIP RESOA,FY17 RESO A SUPPLEMENTAL COOLING,Scope,Complete,06/08/2017,08/08/2017,11/03/2017,0,1071.0,1071.0,DSF: 0000844883,False
2,M104,I.S. 104 - MANHATTAN,SCA IEH,IEH PO18-BASEMENT CRAWL SPACE/DEPOSITORY,Construction,Complete,07/11/2017,IEH,07/29/2017,IEH,31793.0,4048.0,DSF: 0000047567,False
2,M104,I.S. 104 - MANHATTAN,SCA IEH,IEH PO18-ROOM 120,Construction,Complete,08/03/2017,IEH,08/06/2017,IEH,11821.0,2412.0,DSF: 0000047929,False
2,M114,I.S. 114 - MANHATTAN,SCA CIP RESOA,FY16 RESO A ROOFTOP GREENHOUSE,Scope,Complete,01/26/2016,06/09/2016,03/08/2016,0,26139.0,25873.0,DSF: 0000823590,False
2,M114,P.S. 138,DIIT - RESOA,FY16 RESO A TECHNOLOGY,Purch & Install,Complete,05/20/2016,06/11/2016,11/21/2017,35000,34738.0,34738.0,DSF: 0000823129,True
2,M126,P.S. 126 - MANHATTAN,DOE- RESOA,FY16 RESO A ROOM CONVERSION,Construction,Complete,07/08/2016,03/22/2017,03/22/2017,100000,93151.0,93151.0,DSF: 0000822402,False
2,M130,P.S. 130 - MANHATTAN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,04/19/2017,01/15/2018,09/15/2017,75000,74437.0,74437.0,DSF: 0000845030,False
2,M130,P.S. 130 - MANHATTAN,DOE- RESOA,FY16 RESO A ROOFS,Construction,Complete,07/07/2016,09/06/2017,09/06/2017,250000,248700.0,248700.0,DSF: 0000822312,False
2,M131,PACE HIGH SCHOOL - MANHATTAN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,07/27/2017,10/10/2017,10/11/2017,35000,35000.0,34738.0,DSF: 0000845039,False
2,M158,P.S. 158 - MANHATTAN,SCA CIP,MASONRY/FLOOD ELIMINATION/ ROOFS/WINDOWS/PARAPETS,Scope,Complete,02/15/2013,07/01/2013,08/19/2013,387885,296357.0,282444.0,"DSF: 0000024913, 0000763742, 0000763743, 0000763744, 0000777440",False
2,M158,P.S. 158 - MANHATTAN,SCA CIP,MASONRY/FLOOD ELIMINATION/ ROOFS/WINDOWS/PARAPETS,Design,Complete,09/26/2013,04/04/2014,03/19/2014,1551540,910011.0,807440.0,"DSF: 0000024913, 0000763742, 0000763743, 0000763744, 0000777440",False
2,M158,P.S. 158 - MANHATTAN,SCA CIP,MASONRY/FLOOD ELIMINATION/ ROOFS/WINDOWS/PARAPETS,Construction,Complete,12/15/2014,12/13/2017,10/26/2017,29091375,27407880.0,27142386.0,"DSF: 0000024913, 0000763742, 0000763743, 0000763744, 0000777440",False
2,M158,P.S. 158 - MANHATTAN,SCA CIP,MASONRY/FLOOD ELIMINATION/ ROOFS/WINDOWS/PARAPETS,"CM, F&E",Complete,12/15/2014,12/13/2017,10/26/2017,1810130,774254.0,773560.0,"DSF: 0000024913, 0000763742, 0000763743, 0000763744, 0000777440",False
2,M158,P.S. 158 - MANHATTAN,SCA CIP RESOA,FY14 RESO A ROOFS,Scope,Complete,03/10/2014,07/23/2014,09/05/2014,0,56320.0,47846.0,DSF: 0000798689,False
2,M158,P.S. 158 - MANHATTAN,SCA CIP RESOA,FY14 RESO A IP SURVEILLANCE CAMERA,Scope,Complete,10/03/2017,02/06/2018,11/17/2017,0,4225.0,4225.0,DSF: 0000799340,False
2,M158,P.S. 158 - MANHATTAN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,04/26/2017,01/15/2018,08/17/2017,35000,34737.0,34737.0,DSF: 0000845163,False
2,M158,P.S. 158 - MANHATTAN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,Complete,05/09/2017,DOEL,09/13/2017,DOEL,696.0,696.0,DSF:,False
2,M167,I.S. 167 - MANHATTAN,SCA CIP,FACADE DAMAGE/SITE WORK/FLOOD/PARAPET/WINDOWS/ROOF,Scope,Complete,02/15/2013,07/02/2013,01/31/2014,142673,110879.0,110879.0,"DSF: 0000024953, 0000786448, 0000786449, 0000786456, 0000799887, 0000853820",False
2,M167,I.S. 167 - MANHATTAN,SCA CIP,FACADE DAMAGE/SITE WORK/FLOOD/PARAPET/WINDOWS/ROOF,Design,Complete,03/19/2014,08/18/2014,09/24/2014,547146,571880.0,423800.0,"DSF: 0000024953, 0000786448, 0000786449, 0000786456, 0000799887, 0000853820",False
9,X400,BRONX INTERNATIONAL - BRONX,SCA CIP,TERRA COTTA REPL/FLOOD/ROOFS/WINDOW/INTERIOR SPACE,Scope,Complete,09/18/2014,02/06/2015,02/06/2015,586154,270151.0,254098.0,"DSF: 0000800334, 0000842000, 0000844751, 0000844752, 0000844753",False
9,X400,BRONX INTERNATIONAL - BRONX,SCA CIP,TERRA COTTA REPL/FLOOD/ROOFS/WINDOW/INTERIOR SPACE,Design,Complete,07/29/2016,01/03/2017,05/15/2017,2327215,1334162.0,850588.0,"DSF: 0000800334, 0000842000, 0000844751, 0000844752, 0000844753",False
9,X400,BRONX INTERNATIONAL - BRONX,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Scope,Complete,09/13/2017,01/12/2018,10/25/2017,5723,2898.0,2898.0,DSF: 0000867075,False
9,X400,MORRIS COLLAB HS TECH & HUMAN,SCA CIP RESOA,FY16 RESO A LIBRARY UPGRADE,Scope,Complete,03/07/2016,07/06/2016,06/10/2016,0,19212.0,19212.0,DSF: 0000822348,False
9,X400,MORRIS COLLAB HS TECH & HUMAN,SCA CIP RESOA,FY16 RESO A LIBRARY UPGRADE,Design,Complete,06/17/2016,11/02/2016,10/21/2016,90000,86348.0,86342.0,DSF: 0000822348,False
9,X400,HIGH SCHOOL FOR EXCELLENCE - X,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/15/2017,01/15/2018,08/30/2017,53000,52602.0,52602.0,DSF: 0000844673,False
9,X400,HIGH SCHOOL FOR EXCELLENCE - X,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/15/2017,01/15/2018,08/30/2017,75000,74438.0,74438.0,DSF: 0000845142,False
9,X410,HS OF BUSINESS - BRONX,SCA CIP,ATHLETIC FIELD RETAINING WALL,Scope,Complete,01/26/2016,05/26/2016,11/16/2016,18300,42964.0,41628.0,DSF: 0000864012,True
9,X410,HS OF BUSINESS - BRONX,SCA CIP,ATHLETIC FIELD RETAINING WALL,Design,Complete,01/24/2017,06/01/2017,06/23/2017,73200,70055.0,51189.0,DSF: 0000864012,False
9,X410,HS OF BUSINESS - BRONX,SCA CIP,IP SURVEILLANCE CAMERAS,Scope,Complete,04/21/2016,08/19/2016,12/28/2016,15334,15033.0,15033.0,DSF: 0000843855,False
9,X410,HS OF BUSINESS - BRONX,SCA CIP,IP SURVEILLANCE CAMERAS,Design,Complete,12/28/2016,06/28/2017,03/08/2017,56224,60346.0,60346.0,DSF: 0000843855,False
9,X862,MOTT HALL CHARTER SCHOOL,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,Scope,Complete,04/11/2017,07/11/2017,05/25/2017,3534,884.0,884.0,DSF: 0000867019,False
9,X862,MOTT HALL CHARTER SCHOOL,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,Design,Complete,07/12/2017,12/13/2017,10/06/2017,12957,3732.0,3599.0,DSF: 0000867019,False
10,X003,P.S. 3 - BRONX,SCA CIP,HVAC CONTROLS/VENTILATION,Scope,Complete,05/12/2014,10/10/2014,10/01/2014,80820,73092.0,73092.0,"DSF: 0000793656, 0000816873",False
10,X003,P.S. 3 - BRONX,SCA CIP,HVAC CONTROLS/VENTILATION,Design,Complete,11/18/2014,04/22/2015,07/24/2015,323280,499999.0,268824.0,"DSF: 0000793656, 0000816873",False
10,X003,P.S. 3 - BRONX,SCA CIP,DTERIORATED COPING STONES/PAVED AREA CONCRETE/ROOF,Scope,Complete,06/02/2014,10/16/2014,01/15/2015,65691,56983.0,56361.0,"DSF: 0000793663, 0000816860, 0000816867",False
10,X003,P.S. 3 - BRONX,SCA CIP,DTERIORATED COPING STONES/PAVED AREA CONCRETE/ROOF,Design,Complete,04/29/2015,09/29/2015,10/07/2015,251895,254341.0,213293.0,"DSF: 0000793663, 0000816860, 0000816867",False
10,X007,P.S. 7 - BRONX,SCA CIP RESOA,FY16 RESO A SUPPLEMENTAL COOLING,Scope,Complete,06/14/2017,08/14/2017,08/10/2017,0,1635.0,1635.0,DSF: 0000822734,False
10,X007,P.S. 7 - BRONX,SCA CIP RESOA,FY16 RESO A SUPPLEMENTAL COOLING,Design,Complete,08/11/2017,11/16/2017,10/25/2017,12000,5023.0,5023.0,DSF: 0000822734,False
10,X008,P.S. 8 - BRONX,SCA CIP RESOA,FY16 RESO A AUDITORIUM UPGRADE,Scope,Complete,12/23/2015,04/26/2016,02/08/2016,0,14339.0,14339.0,DSF: 0000822735,False
10,X008,P.S. 8 - BRONX,SCA CIP RESOA,FY16 RESO A AUDITORIUM UPGRADE,Design,Complete,02/17/2016,07/18/2016,05/19/2016,25997,61283.0,59863.0,DSF: 0000822735,True
10,X008,P.S. 8 - BRONX,SCA CIP RESOA,FY16 RESO A AUDITORIUM UPGRADE,Construction,Complete,03/01/2017,11/25/2017,11/10/2017,381294,200078.0,74801.0,DSF: 0000822735,False
10,X008,P.S. 8 - BRONX,SCA CIP RESOA,FY16 RESO A AUDITORIUM UPGRADE,"CM, F&E",Complete,03/01/2017,11/25/2017,11/10/2017,25997,25897.0,25355.0,DSF: 0000822735,False
10,X008,P.S. 8 - BRONX,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/01/2017,01/15/2018,09/20/2017,50000,49625.0,49625.0,DSF: 0000844651,False
10,X008,P.S. 8 - BRONX,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/01/2017,01/15/2018,09/20/2017,100000,99248.0,99248.0,DSF: 0000845048,False
10,X009,P.S. 9 - BRONX,SCA CIP,PLANYC BOILER CNVSN/PLANYC CLIMATE CTRL,Scope,Complete,12/04/2013,05/07/2014,02/04/2014,111868,95763.0,95763.0,"DSF: 0000752356, 0000752357",False
10,X009,P.S. 9 - BRONX,SCA CIP,PLANYC BOILER CNVSN/PLANYC CLIMATE CTRL,Design,Complete,02/07/2014,07/10/2014,07/25/2014,438314,411892.0,398377.0,"DSF: 0000752356, 0000752357",False
10,X009,P.S. 9 - BRONX,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/14/2017,07/14/2017,08/30/2017,76250,75678.0,75678.0,DSF: 0000845570,False
10,X015,P.S.15 - BRONX,SCA CIP,WATER PENETRATION,Scope,Complete,12/05/2014,04/23/2015,12/21/2015,29010,41667.0,40256.0,DSF: 0000843985,False
10,X015,P.S.15 - BRONX,SCA CIP,WATER PENETRATION,Design,Complete,03/07/2016,08/04/2016,01/26/2017,106370,80475.0,71807.0,DSF: 0000843985,False
10,X023,P.S. 23 - BRONX,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Scope,Complete,01/06/2017,04/07/2017,03/02/2017,0,10101.0,10101.0,DSF: 0000844935,False
10,X023,P.S. 23 - BRONX,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Design,Complete,03/02/2017,07/14/2017,05/15/2017,28500,62940.0,29744.0,DSF: 0000844935,False
10,X024,P.S. 24 - BRONX,SCA CIP,C OF O/FIRE ALARM/PLANYC BOILER/PLANYC CLIMATE CTR,Scope,Complete,01/06/2016,01/27/2017,10/07/2016,117946,96403.0,90534.0,"DSF: 0000798382, 0000799754, 0000843694, 0000843978",False
