project_building_identifier,project_school_name,project_type,project_description,project_phase_name,project_phase_actual_start_date,project_phase_planned_end_date,project_phase_actual_end_date,project_budget_amount,final_estimate_of_actual_costs_through_end_of_phase_amount,total_phase_actual_spending_amount,dsf_number_s,failure,project_type_SCA,project_type_CIP,project_type_DIIT,project_type_DOE,project_type_DOES,project_type_DOER,project_type_RESOA,project_type_IEH,project_type_PRE-K,project_type_DCAS,project_type_FAST_TRACK_PROJECTS,borough,over_budget_percentage,over_budget_amount,start_and_planned_end_diff
X150,P.S. 150 - BRONX,SCA CIP RESOA,FY18 RESO A SUPPLEMENTAL COOLING,"CM, F&E",,,PNS,33000.0,33000.0,0.0,DSF: 0000867228,False,1,1,0,0,0,0,1,0,0,0,0,bronx,100.0,33000.0,
X167,P.S. 214 - BRONX,SCA CIP,EXTERIOR MASONRY/ROOFS,Construction,,,PNS,3005187.0,3005187.0,0.0,"DSF: 0000863527, 0000868142",False,1,1,0,0,0,0,0,0,0,0,0,bronx,100.0,3005187.0,
X167,P.S. 214 - BRONX,SCA CIP,EXTERIOR MASONRY/ROOFS,"CM, F&E",,,PNS,215186.0,215186.0,4042.0,"DSF: 0000863527, 0000868142",False,1,1,0,0,0,0,0,0,0,0,0,bronx,98.0,211144.0,
K020,P.S. 20 - BROOKLYN,SCA CIP RESOA,FY18 RESO A ELECTRICAL SYSTEMS,Design,,,PNS,6000.0,6000.0,0.0,DSF: 0000867286,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,6000.0,
X358,CROTONA ACADEMY HIGH SCHOOL -,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000866736,True,1,1,0,0,0,0,1,0,0,0,0,bronx,,0.0,
X358,CROTONA ACADEMY HIGH SCHOOL -,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Design,,,PNS,5700.0,5700.0,0.0,DSF: 0000866736,False,1,1,0,0,0,0,1,0,0,0,0,bronx,100.0,5700.0,
X358,CROTONA ACADEMY HIGH SCHOOL -,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Construction,,,PNS,83600.0,83600.0,0.0,DSF: 0000866736,False,1,1,0,0,0,0,1,0,0,0,0,bronx,100.0,83600.0,
X358,CROTONA ACADEMY HIGH SCHOOL -,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,"CM, F&E",,,PNS,5700.0,5700.0,0.0,DSF: 0000866736,False,1,1,0,0,0,0,1,0,0,0,0,bronx,100.0,5700.0,
X420,MONROE ACAD FOR VISUAL ARTS -,SCA CIP,EXT MASONRY/FLOOD ELMNTN/PARAPETS/ROOFS/WINDOWS,Construction,,,PNS,9710335.0,9710335.0,139596.0,"DSF: 0000797012, 0000842105, 0000842108, 0000844686, 0000844687",False,1,1,0,0,0,0,0,0,0,0,0,bronx,99.0,9570739.0,
X420,MONROE ACAD FOR VISUAL ARTS -,SCA CIP,EXT MASONRY/FLOOD ELMNTN/PARAPETS/ROOFS/WINDOWS,"CM, F&E",,,PNS,808009.0,808009.0,49214.0,"DSF: 0000797012, 0000842105, 0000842108, 0000844686, 0000844687",False,1,1,0,0,0,0,0,0,0,0,0,bronx,94.0,758795.0,
X420,MONROE ACAD FOR VISUAL ARTS -,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Construction,,,PNS,550216.0,550216.0,125.0,DSF: 0000867077,False,1,1,0,0,0,0,0,0,0,0,0,bronx,100.0,550091.0,
X420,MONROE ACAD FOR VISUAL ARTS -,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,"CM, F&E",,,PNS,197333.0,197333.0,2276.0,DSF: 0000867077,False,1,1,0,0,0,0,0,0,0,0,0,bronx,99.0,195057.0,
K003,P.S. 3 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000866686,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K003,P.S. 3 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Design,,,PNS,9000.0,9000.0,0.0,DSF: 0000866686,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,9000.0,
K003,P.S. 3 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Construction,,,PNS,132000.0,132000.0,0.0,DSF: 0000866686,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,132000.0,
K003,P.S. 3 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,"CM, F&E",,,PNS,9000.0,9000.0,0.0,DSF: 0000866686,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,9000.0,
K008,P.S. 5 - BROOKLYN,DOE- RESOA,FY18 RESO A LOCKERS,Construction,,,PNS,115000.0,115000.0,0.0,DSF: 0000867362,False,0,0,0,1,0,0,1,0,0,0,0,brooklyn,100.0,115000.0,
K009,P.S. 9 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867254,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K009,P.S. 9 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Design,,,PNS,6000.0,6000.0,0.0,DSF: 0000867254,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,6000.0,
K009,P.S. 9 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Construction,,,PNS,88000.0,88000.0,0.0,DSF: 0000867254,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,88000.0,
K009,P.S. 9 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,"CM, F&E",,,PNS,6000.0,6000.0,0.0,DSF: 0000867254,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,6000.0,
K009,P.S. 9 - BROOKLYN,DOE- RESOA,FY15 RESO A GYMNASIUM UPGRADE,Construction,,,PNS,75000.0,75000.0,0.0,DSF: 0000800416,False,0,0,0,1,0,0,1,0,0,0,0,brooklyn,100.0,75000.0,
K011,P.S. 11 - BROOKLYN,SCA CIP RESOA,FY16 RESO A SUPPLEMENTAL COOLING,Design,,,PNS,12000.0,22240.0,5798.0,DSF: 0000822741,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,52.0,6202.0,
K011,P.S. 11 - BROOKLYN,SCA CIP RESOA,FY16 RESO A SUPPLEMENTAL COOLING,Construction,,,PNS,176000.0,538316.0,5693.0,DSF: 0000822741,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,97.0,170307.0,
K011,P.S. 11 - BROOKLYN,SCA CIP RESOA,FY16 RESO A SUPPLEMENTAL COOLING,"CM, F&E",,,PNS,12000.0,36703.0,1618.0,DSF: 0000822741,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,87.0,10382.0,
K020,P.S. 20 - BROOKLYN,SCA CIP RESOA,FY18 RESO A ELECTRICAL SYSTEMS,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867286,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K020,P.S. 20 - BROOKLYN,SCA CIP RESOA,FY18 RESO A ELECTRICAL SYSTEMS,Construction,,,PNS,88000.0,88000.0,0.0,DSF: 0000867286,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,88000.0,
K020,P.S. 20 - BROOKLYN,SCA CIP RESOA,FY18 RESO A ELECTRICAL SYSTEMS,"CM, F&E",,,PNS,6000.0,6000.0,0.0,DSF: 0000867286,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,6000.0,
K056,I.S. 351 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000866389,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K056,I.S. 351 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,Design,,,PNS,120000.0,120000.0,0.0,DSF: 0000866389,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,120000.0,
K056,I.S. 351 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,Construction,,,PNS,1760000.0,1760000.0,0.0,DSF: 0000866389,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,1760000.0,
K056,I.S. 351 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,"CM, F&E",,,PNS,120000.0,120000.0,0.0,DSF: 0000866389,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,120000.0,
K056,P.S. 56 - BROOKLYN,SCA CIP RESOA,FY18 RESO A ROOM CONVERSIONS/PARTITIONING,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867363,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K056,P.S. 56 - BROOKLYN,SCA CIP RESOA,FY18 RESO A ROOM CONVERSIONS/PARTITIONING,Design,,,PNS,2340.0,2340.0,0.0,DSF: 0000867363,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,2340.0,
K056,P.S. 56 - BROOKLYN,SCA CIP RESOA,FY18 RESO A ROOM CONVERSIONS/PARTITIONING,Construction,,,PNS,34320.0,34320.0,0.0,DSF: 0000867363,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,34320.0,
K056,P.S. 56 - BROOKLYN,SCA CIP RESOA,FY18 RESO A ROOM CONVERSIONS/PARTITIONING,"CM, F&E",,,PNS,2340.0,2340.0,0.0,DSF: 0000867363,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,2340.0,
K067,P.S. 67 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867232,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K067,P.S. 67 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Design,,,PNS,32580.0,32580.0,0.0,DSF: 0000867232,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,32580.0,
K067,P.S. 67 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Construction,,,PNS,477840.0,477840.0,0.0,DSF: 0000867232,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,477840.0,
K067,P.S. 67 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,"CM, F&E",,,PNS,32580.0,32580.0,0.0,DSF: 0000867232,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,32580.0,
K067,P.S. 67 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Scope,,,PNS,,0.0,0.0,DSF: 0000867239,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,,
K067,P.S. 67 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Design,,,PNS,,0.0,0.0,DSF: 0000867239,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,,
K067,P.S. 67 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Construction,,,PNS,,0.0,0.0,DSF: 0000867239,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,,
K067,P.S. 67 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,"CM, F&E",,,PNS,,0.0,0.0,DSF: 0000867239,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,,
M528,I.S. 528 - MANHATTAN,SCA CIP RESOA,FY17 RESO A GYMNASIUM SUPGRADE,Scope,,,PNS,0.0,248.0,248.0,DSF: 0000844909,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,-inf,-248.0,
M528,I.S. 528 - MANHATTAN,SCA CIP RESOA,FY17 RESO A GYMNASIUM SUPGRADE,Design,,,PNS,14100.0,13852.0,991.0,DSF: 0000844909,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,93.0,13109.0,
M528,I.S. 528 - MANHATTAN,SCA CIP RESOA,FY17 RESO A GYMNASIUM SUPGRADE,Construction,,,PNS,206800.0,206800.0,0.0,DSF: 0000844909,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,100.0,206800.0,
M528,I.S. 528 - MANHATTAN,SCA CIP RESOA,FY17 RESO A GYMNASIUM SUPGRADE,"CM, F&E",,,PNS,14100.0,14100.0,0.0,DSF: 0000844909,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,100.0,14100.0,
M540,A. PHILIP RANDOLPH HS -MANHATT,SCA CIP,ENY GREENHOUSE,Construction,,,PNS,1155012.0,1155012.0,22978.0,DSF: 0000865808,False,1,1,0,0,0,0,0,0,0,0,0,manhattan,98.0,1132034.0,
M540,A. PHILIP RANDOLPH HS -MANHATT,SCA CIP,ENY GREENHOUSE,"CM, F&E",,,PNS,267685.0,267685.0,23144.0,DSF: 0000865808,False,1,1,0,0,0,0,0,0,0,0,0,manhattan,91.0,244541.0,
M540,A. PHILIP RANDOLPH HS -MANHATT,SCA CIP RESOA,FY18 RESO A ROOM CONVERSIONS/PARTITIONING,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867368,True,1,1,0,0,0,0,1,0,0,0,0,manhattan,,0.0,
M540,A. PHILIP RANDOLPH HS -MANHATT,SCA CIP RESOA,FY18 RESO A ROOM CONVERSIONS/PARTITIONING,Design,,,PNS,3000.0,3000.0,0.0,DSF: 0000867368,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,100.0,3000.0,
M540,A. PHILIP RANDOLPH HS -MANHATT,SCA CIP RESOA,FY18 RESO A ROOM CONVERSIONS/PARTITIONING,Construction,,,PNS,44000.0,44000.0,0.0,DSF: 0000867368,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,100.0,44000.0,
M540,A. PHILIP RANDOLPH HS -MANHATT,SCA CIP RESOA,FY18 RESO A ROOM CONVERSIONS/PARTITIONING,"CM, F&E",,,PNS,3000.0,3000.0,0.0,DSF: 0000867368,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,100.0,3000.0,
M845,P.S. 98 - MANHATTAN,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000866364,True,1,1,0,0,0,0,1,0,0,0,0,manhattan,,0.0,
M845,P.S. 98 - MANHATTAN,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,Design,,,PNS,15000.0,15000.0,0.0,DSF: 0000866364,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,100.0,15000.0,
M845,P.S. 98 - MANHATTAN,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,Construction,,,PNS,220000.0,220000.0,0.0,DSF: 0000866364,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,100.0,220000.0,
M845,P.S. 98 - MANHATTAN,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,"CM, F&E",,,PNS,15000.0,15000.0,0.0,DSF: 0000866364,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,100.0,15000.0,
M918,P.S./I.S. 278 - MANHATTAN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000866393,True,1,1,0,0,0,0,1,0,0,0,0,manhattan,,0.0,
M918,P.S./I.S. 278 - MANHATTAN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,Design,,,PNS,7500.0,7500.0,0.0,DSF: 0000866393,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,100.0,7500.0,
M918,P.S./I.S. 278 - MANHATTAN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,Construction,,,PNS,110000.0,110000.0,0.0,DSF: 0000866393,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,100.0,110000.0,
M918,P.S./I.S. 278 - MANHATTAN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,"CM, F&E",,,PNS,7500.0,7500.0,0.0,DSF: 0000866393,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,100.0,7500.0,
X018,P.S. 18 - BRONX,SCA CIP RESOA,FY17 RESO A ELECTRICAL UPGRADE,Design,,,PNS,24000.0,39119.0,2018.0,DSF: 0000844860,False,1,1,0,0,0,0,1,0,0,0,0,bronx,92.0,21982.0,
X018,P.S. 18 - BRONX,SCA CIP RESOA,FY17 RESO A ELECTRICAL UPGRADE,Construction,,,PNS,352000.0,581141.0,0.0,DSF: 0000844860,False,1,1,0,0,0,0,1,0,0,0,0,bronx,100.0,352000.0,
X018,P.S. 18 - BRONX,SCA CIP RESOA,FY17 RESO A ELECTRICAL UPGRADE,"CM, F&E",,,PNS,24000.0,39623.0,0.0,DSF: 0000844860,False,1,1,0,0,0,0,1,0,0,0,0,bronx,100.0,24000.0,
X029,P.S. 29 - BRONX,SCA CIP,ROOFS/FLOOD ELIMINATION/EXT MASONRY/PARAPETS,Construction,,,PNS,7428326.0,6860096.0,59136.0,"DSF: 0000839245, 0000861188, 0000861189, 0000866287",False,1,1,0,0,0,0,0,0,0,0,0,bronx,99.0,7369190.0,
X029,P.S. 29 - BRONX,SCA CIP,ROOFS/FLOOD ELIMINATION/EXT MASONRY/PARAPETS,"CM, F&E",,,PNS,743251.0,40888.0,40888.0,"DSF: 0000839245, 0000861188, 0000861189, 0000866287",False,1,1,0,0,0,0,0,0,0,0,0,bronx,94.0,702363.0,
X029,P.S. 29 - BRONX,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000866343,True,1,1,0,0,0,0,1,0,0,0,0,bronx,,0.0,
X029,P.S. 29 - BRONX,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Design,,,PNS,45000.0,45000.0,0.0,DSF: 0000866343,False,1,1,0,0,0,0,1,0,0,0,0,bronx,100.0,45000.0,
X029,P.S. 29 - BRONX,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Construction,,,PNS,660000.0,660000.0,0.0,DSF: 0000866343,False,1,1,0,0,0,0,1,0,0,0,0,bronx,100.0,660000.0,
X029,P.S. 29 - BRONX,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,"CM, F&E",,,PNS,45000.0,45000.0,0.0,DSF: 0000866343,False,1,1,0,0,0,0,1,0,0,0,0,bronx,100.0,45000.0,
X040,YOUNG LEADERS ELEM - BRONX,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,Scope,,,PNS,0.0,34.0,34.0,DSF: 0000867347,False,1,1,0,0,0,0,1,0,0,0,0,bronx,-inf,-34.0,
X040,YOUNG LEADERS ELEM - BRONX,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,Design,,,PNS,30000.0,29966.0,137.0,DSF: 0000867347,False,1,1,0,0,0,0,1,0,0,0,0,bronx,100.0,29863.0,
X040,YOUNG LEADERS ELEM - BRONX,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,Construction,,,PNS,440000.0,440000.0,0.0,DSF: 0000867347,False,1,1,0,0,0,0,1,0,0,0,0,bronx,100.0,440000.0,
X040,YOUNG LEADERS ELEM - BRONX,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,"CM, F&E",,,PNS,30000.0,30000.0,0.0,DSF: 0000867347,False,1,1,0,0,0,0,1,0,0,0,0,bronx,100.0,30000.0,
X040,P.S. 179 - BRONX,SCA CIP RESOA,FY17 RESO A SUPPLEMENTAL COOLING,Construction,,,PNS,396000.0,396000.0,929.0,DSF: 0000844859,False,1,1,0,0,0,0,1,0,0,0,0,bronx,100.0,395071.0,
X040,P.S. 179 - BRONX,SCA CIP RESOA,FY17 RESO A SUPPLEMENTAL COOLING,"CM, F&E",,,PNS,27000.0,27000.0,3040.0,DSF: 0000844859,False,1,1,0,0,0,0,1,0,0,0,0,bronx,89.0,23960.0,
X043,P.S. 43 - BRONX,SCA CIP,WATER PENETRATION/REINFORCING SUPPORT/EXT MASONRY,Construction,,,PNS,11244315.0,11244315.0,84576.0,"DSF: 0000817455, 0000861382, 0000861385",False,1,1,0,0,0,0,0,0,0,0,0,bronx,99.0,11159739.0,
X043,P.S. 43 - BRONX,SCA CIP,WATER PENETRATION/REINFORCING SUPPORT/EXT MASONRY,"CM, F&E",,,PNS,699645.0,699645.0,34662.0,"DSF: 0000817455, 0000861382, 0000861385",False,1,1,0,0,0,0,0,0,0,0,0,bronx,95.0,664983.0,
X043,P.S. 43 - BRONX,SCA CIP,BOILER REPLACEMENT/CLIMATE CONTROL/DOMESTIC PIPING,Construction,,,PNS,7910559.0,7910559.0,5607.0,"DSF: 0000839445, 0000861379, 0000861387",False,1,1,0,0,0,0,0,0,0,0,0,bronx,100.0,7904952.0,
X043,P.S. 43 - BRONX,SCA CIP,BOILER REPLACEMENT/CLIMATE CONTROL/DOMESTIC PIPING,"CM, F&E",,,PNS,671917.0,671917.0,11024.0,"DSF: 0000839445, 0000861379, 0000861387",False,1,1,0,0,0,0,0,0,0,0,0,bronx,98.0,660893.0,
X065,P.S. 65 - BRONX,SCA CIP RESOA,FY16 RESO A AUDITORIUM UPGRADE,Design,,,PNS,60000.0,46553.0,29519.0,DSF: 0000822351,False,1,1,0,0,0,0,1,0,0,0,0,bronx,51.0,30481.0,
X065,P.S. 65 - BRONX,SCA CIP RESOA,FY16 RESO A AUDITORIUM UPGRADE,Construction,,,PNS,880000.0,880000.0,7185.0,DSF: 0000822351,False,1,1,0,0,0,0,1,0,0,0,0,bronx,99.0,872815.0,
X065,P.S. 65 - BRONX,SCA CIP RESOA,FY16 RESO A AUDITORIUM UPGRADE,"CM, F&E",,,PNS,60000.0,60000.0,4671.0,DSF: 0000822351,False,1,1,0,0,0,0,1,0,0,0,0,bronx,92.0,55329.0,
X139,I.S. 224 - BRONX,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Construction,,,PNS,233648.0,233648.0,3364.0,DSF: 0000867073,False,1,1,0,0,0,0,0,0,0,0,0,bronx,99.0,230284.0,
X139,I.S. 224 - BRONX,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,"CM, F&E",,,PNS,105813.0,105813.0,3774.0,DSF: 0000867073,False,1,1,0,0,0,0,0,0,0,0,0,bronx,96.0,102039.0,
X139,SUCCESS ACADEMY CHARTER SCHOOL,SCA CIP RESOA,FY16 RESO A SUPPLEMENTAL COOLING,Construction,,,PNS,396000.0,396000.0,1135.0,DSF: 0000822898,False,1,1,0,0,0,0,1,0,0,0,0,bronx,100.0,394865.0,
X139,SUCCESS ACADEMY CHARTER SCHOOL,SCA CIP RESOA,FY16 RESO A SUPPLEMENTAL COOLING,"CM, F&E",,,PNS,27000.0,27000.0,4308.0,DSF: 0000822898,False,1,1,0,0,0,0,1,0,0,0,0,bronx,84.0,22692.0,
X149,THE LABORATORY SCHL OF FINANCE,SCA CIP RESOA,FY16 RESO A ROOM CONVERSIONS / PARTITIONING,Construction,,,PNS,220000.0,220000.0,5580.0,DSF: 0000822353,False,1,1,0,0,0,0,1,0,0,0,0,bronx,97.0,214420.0,
X149,THE LABORATORY SCHL OF FINANCE,SCA CIP RESOA,FY16 RESO A ROOM CONVERSIONS / PARTITIONING,"CM, F&E",,,PNS,15000.0,15000.0,5295.0,DSF: 0000822353,False,1,1,0,0,0,0,1,0,0,0,0,bronx,65.0,9705.0,
X149,I.S. 221 - BRONX,SCA CIP RESOA,FY18 RESO A SUPPLEMENTAL COOLING,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867218,True,1,1,0,0,0,0,1,0,0,0,0,bronx,,0.0,
X149,I.S. 221 - BRONX,SCA CIP RESOA,FY18 RESO A SUPPLEMENTAL COOLING,Design,,,PNS,30000.0,30000.0,0.0,DSF: 0000867218,False,1,1,0,0,0,0,1,0,0,0,0,bronx,100.0,30000.0,
X149,I.S. 221 - BRONX,SCA CIP RESOA,FY18 RESO A SUPPLEMENTAL COOLING,Construction,,,PNS,440000.0,440000.0,0.0,DSF: 0000867218,False,1,1,0,0,0,0,1,0,0,0,0,bronx,100.0,440000.0,
X149,I.S. 221 - BRONX,SCA CIP RESOA,FY18 RESO A SUPPLEMENTAL COOLING,"CM, F&E",,,PNS,30000.0,30000.0,0.0,DSF: 0000867218,False,1,1,0,0,0,0,1,0,0,0,0,bronx,100.0,30000.0,
X157,P.S. 157- BRONX,SCA CIP,ROOFS,Design,,,PNS,300000.0,300000.0,48411.0,DSF: 0000863394,False,1,1,0,0,0,0,0,0,0,0,0,bronx,84.0,251589.0,
X157,P.S. 157- BRONX,SCA CIP,ROOFS,Construction,,,PNS,5625000.0,5625000.0,0.0,DSF: 0000863394,False,1,1,0,0,0,0,0,0,0,0,0,bronx,100.0,5625000.0,
X157,P.S. 157- BRONX,SCA CIP,ROOFS,"CM, F&E",,,PNS,350000.0,350000.0,3294.0,DSF: 0000863394,False,1,1,0,0,0,0,0,0,0,0,0,bronx,99.0,346706.0,
X161,P.S. 161 - BRONX,SCA CIP RESOA,FY16 RESO A SUPPLEMENTAL COOLING,Construction,,,PNS,220000.0,220000.0,6054.0,DSF: 0000822895,False,1,1,0,0,0,0,1,0,0,0,0,bronx,97.0,213946.0,
K085,K753 SPED - BROOKLYN,DOE- RESOA,FY15 RESO A AUDITORIUM UPGRADE,Construction,,,PNS,250000.0,250000.0,0.0,DSF: 0000800374,False,0,0,0,1,0,0,1,0,0,0,0,brooklyn,100.0,250000.0,
K093,I.S. 266 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000866684,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K093,I.S. 266 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Design,,,PNS,9000.0,9000.0,0.0,DSF: 0000866684,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,9000.0,
K093,I.S. 266 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Construction,,,PNS,132000.0,132000.0,0.0,DSF: 0000866684,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,132000.0,
K093,I.S. 266 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,"CM, F&E",,,PNS,9000.0,9000.0,0.0,DSF: 0000866684,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,9000.0,
K287,P.S. 287 - BROOKLYN,SCA CIP,ROOFS/PARAPETS/EXTERIOR MASONRY,Design,,,PNS,370211.0,370211.0,0.0,"DSF: 0000872577, 0000872578, 0000872579",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,100.0,370211.0,
K287,P.S. 287 - BROOKLYN,SCA CIP,ROOFS/PARAPETS/EXTERIOR MASONRY,Construction,,,PNS,6941458.0,6941458.0,0.0,"DSF: 0000872577, 0000872578, 0000872579",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,100.0,6941458.0,
K287,P.S. 287 - BROOKLYN,SCA CIP,ROOFS/PARAPETS/EXTERIOR MASONRY,"CM, F&E",,,PNS,431913.0,431913.0,0.0,"DSF: 0000872577, 0000872578, 0000872579",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,100.0,431913.0,
