project_geographic_district,project_building_identifier,project_school_name,project_type,project_description,project_phase_name,project_status_name,project_phase_actual_start_date,project_phase_planned_end_date,project_phase_actual_end_date,project_budget_amount,final_estimate_of_actual_costs_through_end_of_phase_amount,total_phase_actual_spending_amount,dsf_number_s,failure
9,X104,P.S. 199 - BRONX,SCA CIP,FLOOD ELIMINATION,Scope,In-Progress,12/18/2017,05/04/2018,,15399,15399.0,0.0,DSF: 0000885136,True
9,X104,P.S. 199 - BRONX,SCA CIP RESOA,FY16 RESO A SCIENCE LAB UPGRADES,Design,In-Progress,10/23/2017,03/28/2018,,42000,23004.0,4307.0,DSF: 0000822714,True
9,X104,P.S. 199 - BRONX,SCA IEH,IEH PO18-AUDITORIUM STAGE,Construction,In-Progress,07/12/2017,IEH,,IEH,1080.0,580.0,DSF: 0000047605,False
9,X109,P.S. 109 - BRONX,SCA CIP,WATER PENETRATION/ROOF/ PARAPET/MASONRY,Construction,In-Progress,05/15/2017,11/05/2018,,4514574,4104135.0,614579.0,"DSF: 0000728491, 0000795504, 0000795505, 0000795506",False
9,X109,P.S. 109 - BRONX,SCA CIP,WATER PENETRATION/ROOF/ PARAPET/MASONRY,"CM, F&E",In-Progress,05/15/2017,11/05/2018,,528044,164840.0,164840.0,"DSF: 0000728491, 0000795504, 0000795505, 0000795506",False
9,X109,P.S. 109 - BRONX,SCA IEH,IEH PO18-CAFETERIA,Construction,In-Progress,10/19/2017,IEH,,IEH,1878.0,1378.0,DSF: 0000049029,False
9,X109,P.S. 109 - BRONX,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,09/07/2017,DOES,,DOES,340000.0,2207.0,DSF: 0000866070,False
9,X117,YOUNG WOMEN'S LEADERSHIP SCHL,SCA CIP,SCIENCE LAB UPGRADES/SCIENCE LAB UPGRADES,Construction,In-Progress,12/11/2017,06/03/2019,,2358951,2133621.0,20131.0,"DSF: 0000818851, 0000821908",False
9,X117,YOUNG WOMEN'S LEADERSHIP SCHL,SCA CIP,SCIENCE LAB UPGRADES/SCIENCE LAB UPGRADES,"CM, F&E",In-Progress,12/11/2017,06/03/2019,,273685,33373.0,33373.0,"DSF: 0000818851, 0000821908",False
9,X117,I.S. 117 - BRONX,SCA IEH,SOIL INVESTIGATION AND REMEDIATION,Construction,In-Progress,02/18/2016,IEH,,IEH,11100.0,8103.0,DSF: 0000843739,False
9,X117,YOUNG WOMEN'S LEADERSHIP SCHOO,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,In-Progress,10/03/2017,01/31/2018,,36000,35729.0,35729.0,DSF: 0000844659,True
9,X117,YOUNG WOMEN'S LEADERSHIP SCHOO,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,In-Progress,10/03/2017,02/01/2018,,36000,35730.0,35730.0,DSF: 0000845028,True
9,X117,I.S. 117 - BRONX,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,09/07/2017,DOES,,DOES,170000.0,897.0,DSF: 0000866071,False
9,X132,P.S. 132 - BRONX,SCA IEH,IEH PO18-CLOSET IN A/P RM 110,Construction,In-Progress,12/19/2017,IEH,,IEH,1310.0,810.0,DSF: 0000049726,False
9,X132,P.S. 132 - BRONX,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,07/01/2016,07/01/2017,,DIIT,,0.0,DSF: 0000800237,True
9,X132,P.S. 132 - BRONX,DOE - Skilled Trades,FUEL OIL TRANSFER PUMPS,Construction,In-Progress,02/10/2016,DOES,,DOES,66862.0,66862.0,DSF: 0000823621,False
9,X132,P.S. 132 - BRONX,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,09/07/2017,DOES,,DOES,170000.0,1589.0,DSF: 0000866072,False
9,X145,ALC - MS 145,SCA IEH,IEH PO18-RM 439,Construction,In-Progress,11/16/2017,IEH,,IEH,27782.0,882.0,DSF: 0000049366,False
9,X147,I.S. 339 - BRONX,SCA CIP,RENEWAL SCHOOL BASED HEALTH CENTER,Construction,In-Progress,12/12/2016,10/07/2017,,2160000,2014569.0,1664546.0,DSF: 0000844006,False
9,X147,I.S. 339 - BRONX,SCA CIP,RENEWAL SCHOOL BASED HEALTH CENTER,"CM, F&E",In-Progress,12/12/2016,10/07/2017,,134400,143232.0,137264.0,DSF: 0000844006,False
9,X147,I.S. 339 - BRONX,SCA CIP,EMERGENCY GENERATOR,Construction,In-Progress,06/26/2017,12/17/2018,,1092770,971904.0,188659.0,DSF: 0000844039,False
9,X147,I.S. 339 - BRONX,SCA CIP,EMERGENCY GENERATOR,"CM, F&E",In-Progress,06/26/2017,12/17/2018,,253260,68257.0,67546.0,DSF: 0000844039,False
9,X147,I.S. 339 - BRONX,DOE - Skilled Trades,AC INITIATIVE,Construction,In-Progress,08/14/2017,DOES,,DOES,117009.0,117009.0,DSF: 0000863201,False
9,X166,BRONX EARLY COLLEGE ACADEMY,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,8275.0,0.0,DSF: 0000777191,True
9,X170,P.S. 170 - BRONX,SCA CIP,MASONRY ISSUE/PARAPETS/ROOFS,Design,In-Progress,09/22/2017,02/28/2018,,240787,240787.0,80122.0,"DSF: 0000046306, 0000863544, 0000863545",True
9,X173,P.S. 236 - BRONX,SCA CIP,FALLING COPING STONES/EXT MASONRY,Construction,In-Progress,11/09/2016,05/02/2018,,2915732,2658199.0,1590720.0,"DSF: 0000841657, 0000841659",False
9,X173,P.S. 236 - BRONX,SCA CIP,FALLING COPING STONES/EXT MASONRY,"CM, F&E",In-Progress,11/09/2016,05/02/2018,,196764,178783.0,178783.0,"DSF: 0000841657, 0000841659",False
9,X229,I.S. 229 - BRONX,SCA CIP,SEWAGE LEAK/FIRE SYS SPRINKLER/CRACKED CONCRETE/FA,Construction,In-Progress,05/04/2015,05/02/2017,,16025828,15253409.0,10471199.0,"DSF: 0000027056, 0000027593, 0000796822, 0000799351",False
9,X229,I.S. 229 - BRONX,SCA CIP,SEWAGE LEAK/FIRE SYS SPRINKLER/CRACKED CONCRETE/FA,"CM, F&E",In-Progress,05/04/2015,05/02/2017,,1081480,1281552.0,1277534.0,"DSF: 0000027056, 0000027593, 0000796822, 0000799351",False
9,X235,P.S./I.S. 218 - BRONX,DOE - Skilled Trades,DOMESTIC WATER BOOSTER PUMPS REPLACEMENT,Construction,In-Progress,09/06/2016,DOES,,DOES,44536.0,0.0,DSF: 0000844167,True
2,M017,P.P.A.S. - MANHATTAN,SCA CIP,MASONRY/AUD UPG/WIN/FLOOD/PARAPETS/ROOFS/FA,Construction,In-Progress,07/19/2016,10/11/2017,,8292284,7914835.0,6333782.0,"DSF: 0000808176, 0000808179, 0000808180, 0000822005, 0000822121, 0000822122, 0000830259",False
2,M017,P.P.A.S. - MANHATTAN,SCA CIP,MASONRY/AUD UPG/WIN/FLOOD/PARAPETS/ROOFS/FA,"CM, F&E",In-Progress,07/19/2016,10/11/2017,,826595,740667.0,717638.0,"DSF: 0000808176, 0000808179, 0000808180, 0000822005, 0000822121, 0000822122, 0000830259",False
2,M017,P.P.A.S. - MANHATTAN,Fast Track Projects,FY13 RESO A CTF ROOM CONVERSIONS / PART,Construction,In-Progress,10/26/2016,FTK,,FTK,1423626.0,943455.0,DSF: 0000754683,False
2,M017,P.P.A.S. - MANHATTAN,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,140221.0,0.0,DSF: 0000777068,True
2,M017,P.S. 212 - MANHATTAN,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,140221.0,0.0,DSF: 0000777067,True
2,M017,I.S. 17 MANHATTAN ACADEMY TECH,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,In-Progress,05/12/2017,DOEL,,DOEL,800.0,0.0,DSF:,True
2,M033,P.S. 33 - MANHATTAN,DOE- RESOA,FY17 RESO A BATHROOM UPGRADES,Construction,In-Progress,06/29/2017,DOER,,68600,68600.0,68600.0,DSF: 0000844811,False
2,M033,P.S. 33 - MANHATTAN,Trust For Public Lan,FY17 RESO A PLAYGROUND REDEVELOPMENT,Design,In-Progress,05/05/2017,06/30/2018,,20000,20000.0,0.0,DSF: 0000844810,False
2,M040,I.S. 255 - MANHATTAN,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,128376.0,0.0,DSF: 0000777077,True
2,M040,P.S. 40 - MANHATTAN,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,128376.0,0.0,DSF: 0000777076,False
2,M040,P.S. 40 - MANHATTAN,DOE- RESOA,FY17 RESO A TOILETS-STAFF,Construction,In-Progress,02/17/2017,DOER,,210000,162671.0,162671.0,DSF: 0000844794,False
2,M040,I.S. 255 - MANHATTAN,DOE- RESOA,FY17 RESO A ART ROOM RENOVATION,Construction,In-Progress,07/20/2017,DOER,,178075,178075.0,163502.0,DSF: 0000844796,False
2,M040,P.S. 40 - MANHATTAN,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,07/05/2017,DOES,,DOES,65602.0,65602.0,DSF: 0000865995,False
2,M041,P.S. 41 - MANHATTAN,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,236757.0,0.0,DSF: 0000777078,True
2,M047,J.H.S. 47 (SCH FOR THE DEAF),SCA CIP,PARAPETS/WINDOWS/EXTERIOR MASONRY,Construction,In-Progress,02/21/2017,08/14/2018,,3039148,2861826.0,1546865.0,"DSF: 0000030133, 0000785119, 0000801088",False
2,M047,J.H.S. 47 (SCH FOR THE DEAF),SCA CIP,PARAPETS/WINDOWS/EXTERIOR MASONRY,"CM, F&E",In-Progress,02/21/2017,08/14/2018,,452772,247995.0,243703.0,"DSF: 0000030133, 0000785119, 0000801088",False
2,M047,J.H.S. 47 (SCH FOR THE DEAF) -,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,272799.0,0.0,DSF: 0000777084,True
2,M058,M035 SPED - MANHATTAN,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,246657.0,0.0,DSF: 0000777089,True
2,M070,NYC LAB MIDDLE SCHOOL - M,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,Construction,In-Progress,06/05/2017,06/04/2018,,984425,868425.0,161275.0,DSF: 0000808720,False
2,M070,NYC LAB MIDDLE SCHOOL - M,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,"CM, F&E",In-Progress,06/05/2017,06/04/2018,,228150,58896.0,58896.0,DSF: 0000808720,False
2,M070,NYC LAB HS - MANHATTAN,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,92197.0,0.0,DSF: 0000777098,True
2,M070,NYC LAB MIDDLE SCHOOL - MANHAT,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,92197.0,0.0,DSF: 0000777097,True
2,M070,NYC LAB MIDDLE SCHOOL - MANHAT,DOE- RESOA,FY16 RESO A GYMNASIUM UPGRADE,Construction,In-Progress,07/08/2016,DOER,,150000,334500.0,334500.0,DSF: 0000822308,True
2,M089,P.S. 89 - MANHATTAN,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,151479.0,0.0,DSF: 0000777106,True
2,M089,I.S. 89 - MANHATTAN,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,151479.0,0.0,DSF: 0000777107,True
2,M089,P.S. 89 - MANHATTAN,DOE - Skilled Trades,GYMNASIUM FLOOR,Construction,In-Progress,05/26/2016,DOES,,DOES,18246.0,18246.0,DSF: 0000842684,False
2,M104,I.S. 104 - MANHATTAN,SCA CIP RESOA,FY17 RESO A SUPPLEMENTAL COOLING,Design,In-Progress,11/08/2017,03/08/2018,,30000,28929.0,4284.0,DSF: 0000844883,True
2,M104,I.S. 104 - MANHATTAN,DOE - Skilled Trades,WATER HEATERS,Construction,In-Progress,06/01/2016,DOES,,DOES,270403.0,270403.0,DSF: 0000785705,False
2,M104,I.S. 104 - MANHATTAN,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,09/06/2017,DOES,,DOES,170000.0,1529.0,DSF: 0000866001,False
2,M111,P.S. 111 - MANHATTAN,SCA CIP RESOA,FY18 RESO A SUPPLEMENTAL COOLING,Scope,In-Progress,12/12/2017,02/12/2018,,0,154.0,154.0,DSF: 0000867224,True
2,M114,I.S. 114 - MANHATTAN,SCA CIP RESOA,FY16 RESO A ROOFTOP GREENHOUSE,Design,In-Progress,05/18/2016,10/19/2016,,126187,100048.0,48639.0,DSF: 0000823590,True
2,M116,P.S. 116 - MANHATTAN,DOE- RESOA,FY17 RESO A TOILETS-STUDENTS,Construction,In-Progress,07/05/2017,DOER,,125000,125000.0,68416.0,DSF: 0000844884,False
2,M116,P.S. 116 - MANHATTAN,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,09/06/2017,DOES,,DOES,170000.0,0.0,DSF: 0000866004,True
2,M126,P.S. 126 - MANHATTAN,DOE- RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Construction,In-Progress,08/14/2017,DOER,,102377,102377.0,102377.0,DSF: 0000844768,False
2,M131,I.S. 131 - MANHATTAN,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,8275.0,0.0,DSF: 0000777113,True
2,M158,P.S. 158 - MANHATTAN,SCA CIP,PLAYGROUNDS,Scope,In-Progress,12/18/2017,03/21/2018,,16772,16772.0,0.0,DSF: 0000876316,True
2,M158,P.S. 158 - MANHATTAN,SCA CIP RESOA,FY14 RESO A IP SURVEILLANCE CAMERA,Design,In-Progress,11/17/2017,05/16/2018,,15000,15921.0,15162.0,DSF: 0000799340,False
9,X240,P.S. 555 - BRONX,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,9456.0,0.0,DSF: 0000777203,True
9,X400,BRONX INTERNATIONAL - BRONX,SCA CIP,TERRA COTTA REPL/FLOOD/ROOFS/WINDOW/INTERIOR SPACE,Construction,In-Progress,07/24/2017,12/09/2021,,42073721,37858025.0,106840.0,"DSF: 0000800334, 0000842000, 0000844751, 0000844752, 0000844753",False
9,X400,BRONX INTERNATIONAL - BRONX,SCA CIP,TERRA COTTA REPL/FLOOD/ROOFS/WINDOW/INTERIOR SPACE,"CM, F&E",In-Progress,07/24/2017,12/09/2021,,2961572,153724.0,153507.0,"DSF: 0000800334, 0000842000, 0000844751, 0000844752, 0000844753",False
9,X400,BRONX INTERNATIONAL - BRONX,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Design,In-Progress,10/25/2017,04/25/2018,,20985,20985.0,11595.0,DSF: 0000867075,False
9,X410,HS OF BUSINESS - BRONX,SCA CIP,ATHLETIC FIELD RETAINING WALL,Construction,In-Progress,11/13/2017,11/12/2018,,1372500,1243304.0,60224.0,DSF: 0000864012,False
9,X410,HS OF BUSINESS - BRONX,SCA CIP,ATHLETIC FIELD RETAINING WALL,"CM, F&E",In-Progress,11/13/2017,11/12/2018,,85400,34267.0,34267.0,DSF: 0000864012,False
9,X410,HS OF BUSINESS - BRONX,SCA CIP,IP SURVEILLANCE CAMERAS,Construction,In-Progress,07/24/2017,06/08/2018,,595465,529239.0,147194.0,DSF: 0000843855,False
9,X410,HS OF BUSINESS - BRONX,SCA CIP,IP SURVEILLANCE CAMERAS,"CM, F&E",In-Progress,07/24/2017,06/08/2018,,321210,231184.0,51022.0,DSF: 0000843855,False
9,X410,HS OF BUSINESS - BRONX,SCA CIP,PARAPETS/WINDOWS/EXTERIOR MASONRY,Scope,In-Progress,12/18/2017,05/04/2018,,381244,381244.0,0.0,"DSF: 0000886604, 0000886605, 0000886606",True
9,X410,BRONX HIGH SCHOOL FOR MEDICAL,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,In-Progress,12/26/2017,01/25/2018,,50000,49625.0,49625.0,DSF: 0000844622,True
9,X410,BRONX HIGH SCHOOL FOR MEDICAL,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,In-Progress,12/26/2017,01/25/2018,,75000,74436.0,74436.0,DSF: 0000845132,True
9,X970,MOTT HALL BRONX HS - BRONX,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,17625.0,0.0,DSF: 0000777214,True
10,X003,P.S. 3 - BRONX,SCA CIP,HVAC CONTROLS/VENTILATION,Construction,In-Progress,06/12/2017,12/03/2018,,6061500,5479401.0,299861.0,"DSF: 0000793656, 0000816873",False
10,X003,P.S. 3 - BRONX,SCA CIP,HVAC CONTROLS/VENTILATION,"CM, F&E",In-Progress,06/12/2017,12/03/2018,,377160,89078.0,88153.0,"DSF: 0000793656, 0000816873",False
10,X003,P.S. 3 - BRONX,SCA CIP,DTERIORATED COPING STONES/PAVED AREA CONCRETE/ROOF,Construction,In-Progress,07/18/2017,01/08/2019,,3747582,3361669.0,372921.0,"DSF: 0000793663, 0000816860, 0000816867",False
10,X003,P.S. 3 - BRONX,SCA CIP,DTERIORATED COPING STONES/PAVED AREA CONCRETE/ROOF,"CM, F&E",In-Progress,07/18/2017,01/08/2019,,447851,89581.0,88973.0,"DSF: 0000793663, 0000816860, 0000816867",False
10,X003,P.S. 3 - BRONX,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,26072.0,0.0,DSF: 0000777175,True
10,X003,P.S. 3 - BRONX,DOE - Skilled Trades,DOMESTIC WATER HEATER REPLACEMENT,Construction,In-Progress,04/20/2017,DOES,,DOES,52272.0,0.0,DSF: 0000866186,True
10,X009,P.S. 9 - BRONX,SCA CIP,PLANYC BOILER CNVSN/PLANYC CLIMATE CTRL,Construction,In-Progress,11/19/2015,05/11/2017,,7396385,7149044.0,4377217.0,"DSF: 0000752356, 0000752357",False
10,X009,P.S. 9 - BRONX,SCA CIP,PLANYC BOILER CNVSN/PLANYC CLIMATE CTRL,"CM, F&E",In-Progress,11/19/2015,05/11/2017,,641116,902840.0,878382.0,"DSF: 0000752356, 0000752357",False
10,X015,P.S.15 - BRONX,SCA CIP,WATER PENETRATION,Construction,In-Progress,04/24/2017,01/18/2018,,1126555,985858.0,266430.0,DSF: 0000843985,False
10,X015,P.S.15 - BRONX,SCA CIP,WATER PENETRATION,"CM, F&E",In-Progress,04/24/2017,01/18/2018,,261090,52695.0,52695.0,DSF: 0000843985,False
10,X015,P.S.15 - BRONX,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,22988.0,0.0,DSF: 0000777176,True
10,X023,P.S. 23 - BRONX,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Construction,In-Progress,06/23/2017,06/22/2018,,418000,307250.0,53998.0,DSF: 0000844935,False
10,X023,P.S. 23 - BRONX,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,"CM, F&E",In-Progress,06/23/2017,06/22/2018,,28500,28348.0,7535.0,DSF: 0000844935,False
10,X024,P.S. 24 - BRONX,DOE - Skilled Trades,CTF ROOM CONVERSION,Construction,In-Progress,04/18/2016,DOES,,DOES,2886774.0,2738626.0,DSF: 0000843870,False
10,X026,I.S. 390 - BRONX,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,14754.0,0.0,DSF: 0000777193,True
10,X026,I.S. 390 - BRONX,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,09/07/2017,DOES,,DOES,170000.0,1713.0,DSF: 0000866059,False
10,X032,P.S. 32 - BRONX,SCA CIP,EXTERIOR MASONRY/WINDOWS/PARAPETS,Construction,In-Progress,02/13/2017,08/06/2018,,7021197,6365771.0,2063054.0,"DSF: 0000839282, 0000844014, 0000844015",False
10,X032,P.S. 32 - BRONX,SCA CIP,EXTERIOR MASONRY/WINDOWS/PARAPETS,"CM, F&E",In-Progress,02/13/2017,08/06/2018,,446117,125335.0,120679.0,"DSF: 0000839282, 0000844014, 0000844015",False
10,X032,P.S. 32 - BRONX,SCA CIP RESOA,FY17 RESO A IP SURVEILLANCE CAMERA INSTALLATION,Design,In-Progress,11/15/2017,05/14/2018,,25050,23361.0,3975.0,DSF: 0000844990,False
10,X032,P.S. 32 - BRONX,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,In-Progress,09/22/2017,DOEL,,DOEL,800.0,0.0,DSF:,True
10,X033,P.S. 33 - BRONX,SCA CIP,PLANYC BOILER CNVSN/PLANYC CLIMATE CTRL,Construction,In-Progress,06/25/2014,12/16/2015,,5432626,5254679.0,4930506.0,"DSF: 0000752358, 0000752359",False
10,X033,P.S. 33 - BRONX,SCA CIP,PLANYC BOILER CNVSN/PLANYC CLIMATE CTRL,"CM, F&E",In-Progress,06/25/2014,12/16/2015,,338030,471052.0,452343.0,"DSF: 0000752358, 0000752359",False
10,X033,P.S. 33 - BRONX,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,In-Progress,09/22/2017,DOEL,,DOEL,800.0,0.0,DSF:,True
10,X033,P.S. 33 - BRONX,DOE- RESOA,FY16 RESO A AUDITORIUM UPGRADE,Construction,In-Progress,07/01/2017,DOER,,250000,250000.0,238840.0,DSF: 0000822723,False
10,X037,P.S. 37 - BRONX,SCA CIP,FLOOD ELIMINATION,Scope,In-Progress,12/18/2017,05/04/2018,,17542,17542.0,0.0,DSF: 0000883946,True
10,X037,P.S. 37 - BRONX,DOE - Skilled Trades,WATER HEATER REPLACEMENT,Construction,In-Progress,02/08/2017,DOES,,DOES,51838.0,0.0,DSF: 0000861317,True
10,X045,I.S. 45 - BRONX,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,09/07/2017,DOES,,DOES,170000.0,552.0,DSF: 0000866061,False
10,X046,P.S. 46 - BRONX,SCA Capacity,ADDITION,Construction,In-Progress,01/03/2017,06/25/2020,,94784316,85874917.0,12202787.0,DSF: 0000798175,False
10,X046,P.S. 46 - BRONX,SCA Capacity,ADDITION,"CM,Art,F&E",In-Progress,01/03/2017,06/25/2020,,13347524,5330356.0,863063.0,DSF: 0000798175,False
2,M167,I.S. 167 - MANHATTAN,SCA CIP,FACADE DAMAGE/SITE WORK/FLOOD/PARAPET/WINDOWS/ROOF,Construction,In-Progress,11/19/2015,05/11/2017,,8145807,11032884.0,7398329.0,"DSF: 0000024953, 0000786448, 0000786449, 0000786456, 0000799887, 0000853820",False
2,M167,I.S. 167 - MANHATTAN,SCA CIP,FACADE DAMAGE/SITE WORK/FLOOD/PARAPET/WINDOWS/ROOF,"CM, F&E",In-Progress,11/19/2015,05/11/2017,,971898,893966.0,754170.0,"DSF: 0000024953, 0000786448, 0000786449, 0000786456, 0000799887, 0000853820",False
2,M167,I.S. 167 - MANHATTAN,DOE - Skilled Trades,CAFETERIA SERVING LINES,Construction,In-Progress,05/01/2017,DOES,,DOES,450000.0,0.0,DSF: 0000821602,True
2,M167,I.S. 167 - MANHATTAN,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,09/07/2017,DOES,,DOES,170000.0,1286.0,DSF: 0000866007,False
2,M183,P.S. 183 - MANHATTAN,SCA CIP,EXTERIOR MASONRY/FLOOD ELIMINATION/ PARAPETS/ROOFS,Construction,In-Progress,09/15/2014,12/02/2016,,13415475,12321449.0,11631156.0,"DSF: 0000753130, 0000777289, 0000777290, 0000799938",False
2,M183,P.S. 183 - MANHATTAN,SCA CIP,EXTERIOR MASONRY/FLOOD ELIMINATION/ PARAPETS/ROOFS,"CM, F&E",In-Progress,09/15/2014,12/02/2016,,1139520,679553.0,679553.0,"DSF: 0000753130, 0000777289, 0000777290, 0000799938",False
2,M190,P.S. 290 - MANHATTAN,SCA CIP,FLOOD ELIMINATION/ROOFS/PARAPETS,Scope,In-Progress,12/18/2017,05/04/2018,,61782,61782.0,0.0,"DSF: 0000876611, 0000876613, 0000876614",True
2,M190,P.S. 290 - MANHATTAN,SCA CIP RESOA,FY15 RESO A - GREENROOF,Design,In-Progress,04/20/2017,09/20/2017,,98914,199810.0,117848.0,DSF: 0000754506,False
2,M198,P.S. 198 - MANHATTAN,SCA CIP,WINDOWS/ROOFS/PARAPETS,Construction,In-Progress,05/15/2017,11/05/2018,,8852502,8038026.0,318024.0,"DSF: 0000786768, 0000786769, 0000786770",False
2,M198,P.S. 198 - MANHATTAN,SCA CIP,WINDOWS/ROOFS/PARAPETS,"CM, F&E",In-Progress,05/15/2017,11/05/2018,,644650,105364.0,105011.0,"DSF: 0000786768, 0000786769, 0000786770",False
2,M271,P.S./I.S. 217 ROOSEVELT ISLAND,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,In-Progress,12/07/2017,01/06/2018,,35000,34736.0,34736.0,DSF: 0000845170,True
2,M323,I.S. 323 - MANHATTAN,SCA Capacity,NEW SCHOOL,Construction,In-Progress,03/09/2015,06/15/2017,,110876040,115006550.0,79347056.0,DSF: 0000798235,False
2,M323,I.S. 323 - MANHATTAN,SCA Capacity,NEW SCHOOL,"CM,Art,F&E",In-Progress,03/09/2015,06/15/2017,,15613560,9047398.0,3623073.0,DSF: 0000798235,False
2,M323,M000 - MANHATTAN,SCA CIP RESOA,FY17 RESO A GREEN ROOF,Construction,In-Progress,03/09/2015,06/15/2017,,308000,308000.0,0.0,DSF: 0000844806,False
2,M323,M000 - MANHATTAN,SCA CIP RESOA,FY17 RESO A GREEN ROOF,"CM, F&E",In-Progress,03/09/2015,06/15/2017,,21000,21000.0,1218.0,DSF: 0000844806,False
2,M440,LANDMARK HS - MANHATTAN,DOE- RESOA,FY15 RESO A ROOM CONVERSIONS / PART,Construction,In-Progress,04/08/2016,DOER,,93000,93000.0,0.0,DSF: 0000800468,False
2,M440,JAMES BALDWIN SCHOOL - MANHATT,DOE - Skilled Trades,ACE STEAM SYSTEM OPTIMIZATION,Construction,In-Progress,10/12/2016,DOES,,DOES,196107.0,196107.0,DSF: 0000822656,False
2,M440,HUDSON HS OF LEARNING TECH - M,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,09/06/2017,DOES,,DOES,170000.0,1882.0,DSF: 0000866011,False
2,M445,NEW DESIGN HS - MANHATTAN,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Design,In-Progress,11/29/2017,05/25/2018,,38413,38413.0,7471.0,DSF: 0000867043,False
2,M445,ESSEX STREET ACADEMY - MANHATT,SCA CIP RESOA,FY17 RESO A BOYS LOCKER ROOM UPGRADE,Scope,In-Progress,12/15/2017,04/19/2018,,0,154.0,154.0,DSF: 0000844183,True
2,M460,WASHINGTON IRVING H.S.,SCA CIP,WATER STORAGE TANK,Construction,In-Progress,10/11/2011,11/03/2012,,1350096,2509750.0,2077932.0,DSF: 0000675235,True
2,M460,WASHINGTON IRVING H.S.,SCA CIP,WATER STORAGE TANK,"CM, F&E",In-Progress,10/11/2011,11/03/2012,,95161,632018.0,615914.0,DSF: 0000675235,True
